Unnamed: 0,oid,timestamp,rpid,uid,uname,content,likes,replies,index_qingxu,index_manyi,bool_tiwen,bool_taolun,bool_wangeng
159,1553190803,1713020007,216743427744,198523468,狼污污,法藤不是没来得及行动，他找到了6块石板，地图里那些机关门净化完法藤才能打开，里面就是法藤收集到的石板。最后一块石板在地下很深的地方，那里污秽也很严重，法藤到不了那里，主角差不多都要嗑完药才能勉强到哪里。,4,0,2,2,1,2,1
250,1553190803,1712989733,216669313184,1196451831,骑猪上去,原来作为玩家的我竟是不死黑骑士。,2,0,2,2,1,2,1
49,1553190803,1713113597,216922849120,1670955390,听风听雨落_,突然想到老骑士[大哭][大哭][大哭],0,0,3,3,1,1,1
322,1553190803,1712972336,216630406688,91488395,超级大回天,最终boss泉的攻击方式也很有意思，她几乎没有主动想要攻击的动作，他的攻击基本都是他流出的眼泪，忍受不住吐出的污秽，和头痛欲裂砸下的手掌，他是真的不想伤害小污女，我哭死,1650,9,3,3,1,2,1
496,1553190803,1712914599,216536673648,3493256782415975,邧风,早[doge][doge],1,1,2,2,1,1,1
284,1553190803,1712981853,216650393200,34082395,白猫橘子,有意思,0,0,3,3,1,1,1
296,1553190803,1712978273,216642126816,2123467210,黑心的宋元明清,终焉的木兰花已经上线了，据说手感之类的有一定的优化,0,0,3,3,1,2,1
446,1553190803,1712924352,216561233072,54816185,泷太子,第一次看up主 没开声音光看的字幕 好家伙我说文案怎么和火焰三黄鸡很香 原来看简介是up的好兄弟。我只是针对这个视频个人看法 我之前也没看过up任何视频 只是感觉开头文案和火焰三黄鸡相似罢了。不存在其他想法。,2,0,2,2,1,2,1
305,1553190803,1712976420,216638291904,17639556,绅士那些年,泪目~~~,0,0,3,3,1,1,1
100,1553190803,1713072126,216822219552,322929106,在下坂本带佬,都灭世了拯救了什么[歪嘴],1,1,2,2,1,2,1
181,1553190803,1713010872,216718224592,45337095,ZHJKKK,这游戏太蛋疼了，真结局还是没有解决问题，而且还没有dlc就这么放着了，它要是出个DLC整个穿越啥的，集结所有巫女把感染全部净化，最后直接一群替身和大boss对打，肯定有很多人买账。,0,0,1,1,1,2,1
287,1553190803,1712980399,216646967536,127240453,傻点儿,不会战斗但是会V哥留下羡慕口水的二段跳,0,0,3,3,1,1,1
358,1553190803,1712955198,216615183440,5584496,做梦都想fcap,主角其实是个失败品来着，被制造出来后一直没有苏醒，后被黑骑士唤醒当成了真莉莉。真莉莉被保护在主角出生点后面的房间里被活活饿死,1,1,2,2,1,2,1
25,1553190803,1713165527,216987908384,177563861,朝筱,啊，今夕是何年，2都要出了，刚有一代的解说吗[笑哭],0,0,2,2,1,2,1
170,1553190803,1713015565,216730859904,732504,优の诗,迷路了，有个地方要三段跳才能上去拿三段跳的地方找不到,0,0,2,2,1,1,1
430,1553190803,1712928956,216572918192,1034063790,爱听歌的小萌新,玩的第一把类银河恶魔城游戏，手残的我禁区难受死了[热][热][热][热][热][热]不过最后还是通了，死亡次数最多是狼叔[吃瓜][吃瓜],2,2,1,2,1,2,1
364,1553190803,1712952693,216614131888,4017618,渡枭白,二代没有莉莉啦,0,0,2,2,1,1,1
276,1553190803,1712983891,216655940000,169972807,RYUGA---,兄弟声音能阳刚一点吗，听得有点恶心啊,0,0,1,1,2,1,1
485,1553190803,1712915132,216537885408,3546555474774341,十二号称赞,终焉之利利？终焉之力力！[doge],49,4,3,3,1,1,1
260,1553190803,1712987294,216663996704,356521161,特有呢称114514,这游戏还行，挺好玩的，第2部steam也刚出,0,0,3,3,1,2,1
75,1553190803,1713097605,216882477248,50785014,宇宙无敌老怪物,这游戏还有续作,0,0,3,2,1,2,1
417,1553190803,1712933447,216584690064,1847647076,枫追蒲公英,没玩过，但是看过剧情，想玩，但是电脑玩不方便，要是像心渊梦境一样出手机版就考虑买了[保卫萝卜_哭哭],0,0,1,3,1,2,1
193,1553190803,1713006645,216707499520,1549009640,永玟,看完了，发现还是不知道结局是好是坏，因为污秽并没有被彻底消灭啊[笑哭]我没有玩过但准备去试一下，up所讲剧情里并没有所谓能彻底消除污秽的方法，所以莉莉只是延缓了污秽的蔓延吗[笑哭],5,2,1,3,2,2,1
395,1553190803,1712939597,216600067248,17678982,荷斯,真相总是让人难以接受，啧啧啧,0,0,1,3,1,2,1
306,1553190803,1712976309,216638054256,168763598,请问你是吃阿米哒了么,ns打折入34电子版，好玩就是有时候找路得查攻略,0,0,3,3,1,2,1
387,1553190803,1712941814,216604227232,294060672,豆子Vigna,"？为什么尾段不用原声
而且视频中大部分都可以直接用原声的，莉莉的一大魅力是mili的作曲，这些能感受到边陲之国的苍凉
而且内容中大部分用原声来代入不是更为合适吗",198,19,1,1,2,2,1
37,1553190803,1713147753,216952776800,130159369,沧溟十二,想关注你，但是关注满了,0,0,3,3,1,1,1
501,1553190803,1712914516,216536562000,441096056,_泽_兰_,莉莉丝的剧情真的第九艺术代表[打call][打call],513,23,3,3,1,2,1
164,1553190803,1713017829,216737376576,23792970,默然丶365,卧槽，上班了，没时间，玩了几个小时，就没沾了（和菜也有关系，笔记本键盘太没手感了）,0,0,2,3,1,2,1
376,1553190803,1712946005,216609501296,13174190,锯腹脂鲤,我玩过很多类银河恶魔城游戏，这游戏虽然手感和地图设计不咋地，但在我心中能排第三。这游戏的美术、音乐、世界观、氛围塑造都极其优秀极具设计感，真的能把全身心代入到游戏里。从一开始纯白的女主，到后面净化多了逐步被污染变黑，再到后面打完真结局拿到个饰品变白，代入感极强，真的就像陪这个可爱的小女孩一同经历惊心动魄的冒险最后归于平静一样。玩到真结局，结局cg一出，莉莉在阳光下说出感谢你一直陪着我这句话的时候，真的感慨万分，前面受罪全忘了，不得不说我这个二次元就吃这一套,1583,107,3,3,1,2,1
89,1553190803,1713081372,216843342144,3494358804335111,奥雷里亚诺和木子,所以整个国家都死完了，真结局莉莉驱逐污秽的意义又是什么？而且宝具只能减弱污秽的副作用吧？莉莉最后不会变成泉白那样吧[大哭][大哭],1,3,1,3,1,2,1
351,1553190803,1712962336,216618190096,14344612,bili_14344612,我玩过另一个成女版的圣女,0,0,2,2,1,2,1
498,1553190803,1712914568,216536724032,279428150,地夔,莉莉呀,2,1,2,2,1,2,1
166,1553190803,1713017613,216736684432,11227319,大鱼翅,我想知道游戏编剧的精神状态什么样,0,0,2,3,2,2,1
38,1553190803,1713146640,216950910144,692226868,西琳小天使的十二,20小时才全收集，爬墙闪避手残好难[微笑],2,0,1,3,1,2,1
202,1553190803,1713004332,216701476864,1691050442,只想你是梦,只要我买了不玩通，她就永远不会失去白色,0,0,1,3,1,2,1
416,1553190803,1712933584,216585064864,458031896,特調西瓜汁,我淚目了，當初玩的時候也是有看攻略搜集完七塊石板，但打不過隱藏結局王的第二條血量，看完影片才知道自己錯過了陪莉莉絲的機會⋯⋯不說了我要重新載回來過完真正的結局了！,1,0,1,3,1,2,1
340,1553190803,1712964590,216619834656,87382812,讨厌生煎,这咋这么像抄袭死亡细胞呢,0,2,1,1,1,2,1
310,1553190803,1712975324,216636031376,1855220,老shift,操作手感一坨屎，小而无用的地图一堆，唯一优点是妹子可爱,0,0,1,1,1,2,1
48,1553190803,1713114045,216923613296,2575519,无数强迫症,最后bgm好评，神曲之名，名副其实。,0,0,3,3,1,2,1
92,1553190803,1713079379,216839051904,39148155,黑暗的瞬间zh,bgm好评，up这解读这必须三连了。好多没找到的线索闭环了,0,0,3,3,1,2,1
341,1553190803,1712964464,216619723344,27915967,盖亚Official,等待并心怀希望！,0,0,3,3,1,1,1
457,1553190803,1712919628,216549068208,104357783,这个世界的卡密,（长）,0,0,2,2,1,1,1
13,1553190803,1713177462,217011844144,273290509,想要成为打猎高手,up做的太乐观了，自己玩这个游戏感觉就是非常沉重,0,0,1,1,1,2,1
79,1553190803,1713096086,216878905856,54676103,白日可以做梦,前两年玩的时候，我的感受就是碎片化的剧情，碎片化的刀子[笑哭]，不过也可以去听听原生音乐《Bulbel》，很好听[脱单doge],0,0,1,3,1,2,1
231,1553190803,1712992674,216675297408,380845,灬风华乱舞灬,手感太差了，导致玩了一段就没玩下去……看视频补补剧情,1,0,1,1,1,2,1
90,1553190803,1713079955,216840330512,235224507,气的摔手机,边陲之国应该为古老民族设立感恩节,0,0,2,2,1,2,1
389,1553190803,1712941582,216603748688,3493111355411144,Http404-NotFound,所以？污秽是怎么来的？,0,1,2,2,2,2,1
60,1553190803,1713106474,216905624480,14595819,Warrenpern,原公司新出的“续作”也很优秀，就是只是体验版。,0,0,3,3,1,2,1
107,1553190803,1713067357,216809552448,383105636,habit_c,这游戏当时为了第三个结局，还有地图全收集看了好长时间攻略[笑哭],1,0,3,3,1,2,1
441,1553190803,1712925194,216563307024,11668520,天照白野威,说是这么说，但是游玩过程还是挺折磨的，也没有受击保护，有的boss和小怪又比较神经，虽然弹反yyds就是。全收集也是一种折磨，我还记得有个收集品不是什么很重要的 东西但是那玩意藏在地图的中间部位，不看攻略只能一遍遍试错跳跃（我当时刚拿到冲刺就想去试试冲禁区大门然后真给我进去了，然后被干的稀碎，,193,29,1,2,1,2,1
349,1553190803,1712963208,216618738752,51630520,爱stardust,别的不说，这游戏音乐真的nb,0,0,3,3,1,1,1
45,1553190803,1713119422,216930163792,100454280,梦想是做欧皇,我说怎么这么眼熟，在音乐推荐收的[脱单doge],0,0,3,3,1,1,1
247,1553190803,1712990423,216670556816,41226069,我好方0o0,泉：世界遗忘我[吃瓜],0,0,1,2,1,2,1
115,1553190803,1713061773,216796258688,309326693,枪神彻也,让人破防的剧情在哪呢？,0,0,2,2,2,2,1
348,1553190803,1712963264,216618832976,32648653,吃包的夏娜,[笑哭]莉莉啊 大肉山是真TM恶心 而且最近出续作了 虽然只是先行版但是只是在玩的感觉上比莉莉强多了（指地图什么之类 莉莉的开荒体验。。一张地图找一天）,0,0,1,3,1,2,1
141,1553190803,1713030388,216766241568,3313183,熏风cc,当时就是被白毛萝莉吸引去玩的，地图很粪，但是结局很感人，原来我们玩家就是黑骑士，代入感拉满了[鼓掌],0,0,3,3,1,2,1
203,1553190803,1713004175,216701093600,13842729,冷冽谷的AP,听到point zero泪目了（（（,0,0,3,3,1,2,1
27,1553190803,1713162854,216983411232,378574738,数荣好困w,今夕是何年,0,0,2,2,2,1,1
81,1553190803,1713091458,216867126272,953356,没回复即是被怂货拉黑,那污秽最后去哪了？全净化啦？,0,7,2,2,2,2,1
435,1553190803,1712926758,216567263440,1694711982,剑出既无敌,天生很重要天赋很重要命运很重要 别的都是扯淡次要的 唯有当你足够强才能做到一切拥有一切 以后每辈子再见吧 大成超脱唯一主宰,1,0,1,2,1,2,1
477,1553190803,1712915838,216539421312,35664654,无名侠0,买了一直没玩，现在就去玩等通关了再回来看,73,7,2,2,1,2,1
54,1553190803,1713112591,216920908976,87793519,小CAMEL,既然能把污秽排出来，那全部释放不就好了，反正这国家都凉了没必要救[doge],0,0,1,2,1,2,1
461,1553190803,1712918528,216546230768,1729084,九州照影,唉，这游戏的剧情真的好虐……,0,3,1,3,1,2,1
462,1553190803,1712918279,216545688608,13480428,鱼鱼鱼鱼鱼ZzZ,当初在NS上玩的特别符合口味的一款游戏 也花了一段时间全收集全成就了（有的收集物位置真的很阴间）[辣眼睛]现在看到关注的up出了剧情解析也跟着重新回味了一遍  up最后放的bgm也非常符合莉莉一路走来的颠沛流离[大哭]没有玩过的非常推荐去游玩一下 最近第二部也出了体验版 希望能早日玩到完整版吧[OK],19,0,1,3,1,2,1
516,1553190803,1712914237,216535752656,297163105,王朝皇帝,[星星眼],2,1,3,3,1,1,1
309,1553190803,1712975485,216636419088,24350270,白羽苏芳-,怎么还能见到谈莉莉的[喜欢],0,0,2,2,2,2,1
489,1553190803,1712914820,216537169184,401981862,柑橘有点酸_,好耶，饭点[Hiiro收藏集_喜欢][Hiiro收藏集_喜欢],2,2,3,3,1,1,1
452,1553190803,1712920352,216550967280,9022109,不厌生活v,这就是第九艺术！,0,0,3,3,1,1,1
397,1553190803,1712938823,216598447728,324499063,埃塞丶克斯,游戏真好，剧情太棒了,0,0,3,3,1,1,1
438,1553190803,1712925652,216564441376,601562445,神缘千奈,那么多游戏王图是不是打牌打多了,0,0,2,1,2,2,1
10,1553190803,1713181760,217022390784,2330547,零希,唯一一个强化闪避=削弱闪避的游戏，强化之前猛猛按🤗,0,0,2,2,1,2,1
469,1553190803,1712916665,216541501920,522797590,珈啊对,快这个奖完成第二部,1,1,3,3,1,1,1
279,1553190803,1712983118,216653870112,366720371,黑白猫兔,这按照我的理解，剧情最后的宝具“光耀的守护”的作用是减缓白巫女的痛苦，但是不能完全消解污秽，只是把白巫女对于污秽的上限提升了，游戏内部的剧情貌似从始自终都没有消解污秽，污秽之雨的灾难只是再度被延迟了，以后白巫女再发生什么差错，污秽之雨依旧会爆发，结局貌似也不是太好[吃瓜][吃瓜],1465,34,2,2,1,2,1
277,1553190803,1712983578,216655092384,6686257,白日夢想家,有点像魂1那个圣女的设定[doge],1,0,2,2,1,2,1
3,1553190803,1713194440,217054630016,488532627,伽小澪,打过全收集的应该都知道地图设计有多难受[2233娘_大哭],0,0,3,3,1,2,1
50,1553190803,1713113563,216922675040,211251102,塞恩特,这游戏让我想起了奥日与黑暗森林，那个boss黑子其实是为了保护自己的孩子才抢走了光之仪式的元素球。,3,0,2,2,1,2,1
194,1553190803,1713006498,216707118160,38338140,虚幻深渊,我觉的这个世界不配。,0,0,1,2,1,2,1
420,1553190803,1712932433,216581938784,3872856,懒鬼LazyGhost,我记得玩家控制的莉莉不会说话,0,1,2,2,1,2,1
8,1553190803,1713185090,217030375264,1295594,鱼头豆腐c,圣女  恶堕,1,0,2,2,1,2,1
323,1553190803,1712972173,216630040240,35155457,-盺-,想起了以前和莉莉一起冒险的时光，这游戏的氛围塑造真的太好了[大哭][大哭],1,2,3,3,1,2,1
333,1553190803,1712967857,216623423216,60793980,屎前巨饿饿饿饿饿,一说灭绝个个霉菌霉菌，情黄灭六国你们是一个不提啊[妙啊]是因为不值得吗？[妙啊],0,3,1,2,2,2,1
161,1553190803,1713019098,216740924160,1959777401,魔术师1539,"给个好玩的建议：将所有ui和显示都关掉，就会变成真正的“莉莉”视角[吃瓜][吃瓜]
（其实就是看不到所有人的伤害和血条，打起了巨难受，我推荐“新游戏+1”时这样玩。不觉得这样更像真实的“莉莉”视角吗？）",9,1,2,2,1,2,1
122,1553190803,1713057693,216787916368,325423618,泉の白巫女,[doge],0,0,2,2,1,1,1
429,1553190803,1712929089,216573242352,76580271,小明同学的狗的主人,我咋记得以前看过了？我记错了？[哦呼],0,2,2,2,2,2,1
361,1553190803,1712954524,216614944192,9002738,DP哥,【圣女的邪恶堕落？真相让全球99%的玩家破防！这款21年的游戏真结局让人落泪！-哔哩哔哩】【视频标记点 00:59】 https://b23.tv/7f5XsyS,0,0,2,2,1,1,1
303,1553190803,1712976758,216638845296,6730303,凤凰黛,感觉很像空洞骑士，剧情也是,0,0,2,2,1,2,1
230,1553190803,1712992679,216675301488,204864247,手心无蔷薇,但是人都死完了，需要我和莉莉繁衍后代,0,0,2,2,1,2,1
362,1553190803,1712954261,216614857392,170886239,look虚幻星辰,艾希的结局和这个差不多。。,0,0,2,2,1,2,1
