Unnamed: 0,oid,timestamp,rpid,uid,uname,content,likes,replies,index_qingxu,index_manyi,bool_tiwen,bool_taolun,bool_wangeng
2191,1003195902,1713052711,216780714832,363274235,杨子初-,@原神 老登你动画呢😡再不出二创都比你做的好了,6,0,1,3,1,1,1
366,1003195902,1713134380,216936849152,321044111,平分线上的小径,[兔年][兔年],0,0,3,3,1,1,1
1181,1003195902,1713074107,216827308816,593535318,是那杯橙汁嗷,@Du_Ciel @2369961412 @Rock-Wu,0,0,2,2,1,1,1
954,1003195902,1713081815,216844354304,329952179,圣梦Creature,这种3d动画质量的视频真是成本极大，技术要求极高啊[tv_惊吓],3,0,3,3,1,2,1
2016,1003195902,1713057116,216786999104,1220054957,Fromage022,@ennnnnnnnQ,1,0,2,2,1,1,1
196,1003195902,1713167997,216992100704,502888945,过路的将军同志,进-入-车-辆[吃瓜][吃瓜],0,0,2,2,1,1,2
3079,1003195902,1713022079,216749206432,114151668,老公VoV,奈何本人没文化，一句卧槽行天下,8,1,3,3,1,1,1
917,1003195902,1713083689,216848575520,1743197990,轻音滑滑蛋,飞碟社鸭梨最大的一次[捂眼],1,0,3,3,1,2,1
2212,1003195902,1713051882,216779757968,423580832,霆霓晚晴,Genshinfiend [doge],0,0,3,3,1,1,2
1624,1003195902,1713065483,216804771216,4089496,珐姐,叔叔不压热搜了？,0,0,2,3,2,1,2
2495,1003195902,1713030847,216766811168,87644933,哎呦呦哈哈哈哈,真的太牛了！！！想当初看第一集真的太惊艳了，竟然有续集，大佬太棒了！！,4,0,3,3,1,1,1
785,1003195902,1713089736,216862775568,475778756,随心而去岂不美哉,百万2创[doge],0,0,3,3,1,1,1
2056,1003195902,1713056400,216785722560,1416715618,想看富士山喷发,可莉老婆[星星眼][星星眼][星星眼][星星眼][星星眼][星星眼][星星眼],0,0,3,3,1,1,1
456,1003195902,1713111795,216919308320,1700401348,黄瓜架上的冬瓜,哈哈哈！这个二创评论区里军迷好多啊,0,0,3,3,1,1,1
85,1003195902,1713187727,217036890176,18468598,Cake_雷,"大佬们,啥时候去米哈游上班???俺想玩这个!!!!",3,0,3,3,2,1,1
589,1003195902,1713102576,216895081552,171583054,书太硌头,有人还记得米哈游曾经的合作动漫商吗？,0,0,2,2,2,1,1
248,1003195902,1713156517,216971139008,2140240636,大小柒,我去，十一分钟大作，直接两币支持[原神_出货吧],1,0,3,3,1,2,1
1210,1003195902,1713073570,216825966240,94618265,OC海洋,这也太妙了吧，米哈游整一个射击游戏真的不错[doge],2,0,3,3,1,2,1
794,1003195902,1713089391,216862002704,509547807,最喜欢九霄了,好诶,0,0,3,3,1,1,1
3313,1003195902,1713021078,216746313168,12866414,一夜西行,看我发现了什么!,0,0,3,3,1,1,1
2537,1003195902,1713029754,216765245248,362701963,奥威尔kb,榴弹发射器可还行,1,0,3,3,1,2,1
971,1003195902,1713081183,216842923968,3914964,唐墨羽玥,问：一个视频。24多万点赞17万多投币11万多收藏3万多转发求这个视频播放量应该是多少。[微笑]得出的播放量代表了什么意思？,237,27,3,3,1,2,1
1651,1003195902,1713065015,216803648160,170248770,默怪-,这个是真牛皮,0,0,3,3,1,1,1
2850,1003195902,1713024323,216754754912,399710091,雷电将军,太帅了哥们,0,0,3,3,1,1,1
2964,1003195902,1713023109,216751857376,216506588,灵轮如涡,期待荧妹下一次帅气的表现,1,0,3,3,1,2,1
519,1003195902,1713106745,216906365504,3494358078720467,慕暮瑶大姐,孩子，看好了，这是我最后的关注了,0,0,3,3,1,1,1
2382,1003195902,1713037248,216772648544,38192349,321Ammm,三连助力更优秀的作品,0,0,3,3,1,1,1
1530,1003195902,1713067191,216808959392,384804848,提瓦特的外乡人,忽然觉得之前看的都不叫二创了,0,2,3,3,1,1,1
3188,1003195902,1713021559,216747728880,244821313,onion357,制作精良！,0,0,3,3,1,1,1
1136,1003195902,1713075373,216830211008,130876786,三车金文刀,@原神 这个👆🏻我要玩,0,0,3,3,1,1,1
214,1003195902,1713163855,216985131104,55885110,余留十里香,这个制作是真的棒，剧情也长,1,0,3,3,1,2,1
3471,1003195902,1713020596,216745141744,3493276369816335,盛夏海边晚风,啊，这么快[打call][打call][打call],0,0,3,3,1,1,1
379,1003195902,1713122942,216932198416,1392342321,far了一堆のvita,期待三创游戏[doge],1,0,3,3,1,1,1
2714,1003195902,1713026567,216759788800,436209022,微华寸芒,诺艾尔的名片比较特殊，诺艾尔不会让你受伤[脱单doge],1,2,2,2,1,2,1
3343,1003195902,1713020980,216746066048,277736687,爱上天空那片海,哇哦哦哦哦,0,0,3,3,1,1,1
3055,1003195902,1713022215,216749537696,345268724,Ponx_迫奈熏,太牛啦[大哭],1,0,3,3,1,1,1
3429,1003195902,1713020705,216745403872,2086357901,重峻,老米！我要玩这个！[打call],1,0,3,3,1,1,1
3268,1003195902,1713021265,216746876112,364504820,夜岚_晴雅,"话说上一作明明还是场梦，这一作明显就是要系列化做下去了，真棒！
已经开始期待今年的周年庆短片了啊啊啊啊啊啊",338,6,3,3,1,2,1
3461,1003195902,1713020622,216745240784,1514713222,流萤老婆世界第一,膜拜大佬,0,0,3,3,1,1,1
1038,1003195902,1713078766,216837642368,34626981,苦荞不苦AAA,米哈游要是出PVE的FPS游戏，类似命运2那种的，我一定氪爆，我发誓[笑],1,0,3,3,1,1,1
1423,1003195902,1713069168,216814504992,168249436,星晴幻灵,@方吃藕 过来追番，第二集了,1,0,3,3,1,1,1
806,1003195902,1713089107,216861114064,589665630,zpc-_-,好看爱看！！,0,0,3,3,1,1,1
661,1003195902,1713097121,216881349072,32638322,橙子味卡比兽,三十万点赞才140多万播放[辣眼睛],0,0,3,3,1,2,1
2621,1003195902,1713027754,216762005312,1234952337,yams_skyy,@壮壮的游戏小屋,0,0,2,2,1,1,1
3052,1003195902,1713022245,216749565104,691126026,王木兮喜欢荧妹,@荧相关收集站 @阿格Age-爱荧 [打call],2,1,2,2,1,1,1
2917,1003195902,1713023487,216752828080,41016741,BlackCat乆,[崩坏：星穹铁道_举牌],0,0,2,2,1,1,1
1745,1003195902,1713062820,216798590576,99996879,雪上壹枝嵩,@多吃西红柿w @ydgxx 帅帅帅,0,0,3,3,1,1,1
2883,1003195902,1713023831,216753516192,175397249,叱咤太阴鱼鱼猫,我要这个！！！原来原神动画藏在这儿了[doge],2,0,3,3,1,1,1
1178,1003195902,1713074178,216827462560,2020544818,绘与鸣奚,太帅了吧[原神_哇],0,0,3,3,1,1,1
2154,1003195902,1713053771,216782043936,79559649,黎明卿---,哇啊啊啊这种的好有创意啊，米哈游！快出啊啊啊！,0,0,3,3,1,1,1
1828,1003195902,1713060948,216794498480,363066946,老骑士的矜持,老米赶紧做个fps吧,0,0,3,3,1,1,1
2589,1003195902,1713028462,216763220128,29552672,Diavolo11,牛逼,0,0,3,3,1,1,1
2015,1003195902,1713057118,216787000368,12088952,薇子infp,好看！！！[喜欢][喜欢][喜欢],0,0,3,3,1,1,1
976,1003195902,1713081049,216842669520,314729417,阿枫-ya,鲁大能@鲁大能 哎，看看你的东西,0,0,1,3,1,1,1
1770,1003195902,1713062327,216797410576,3546556852603001,得入梦雨,@何砚FFF 高质量二创[热词系列_哇酷哇酷],0,0,3,3,1,1,1
350,1003195902,1713139918,216941342720,341264872,太元初静,这投币量还有这评论量，这播放量的比例不对吧[疑惑][疑惑][疑惑],14,1,1,3,2,1,1
1440,1003195902,1713068857,216813509984,581862264,橙子个柠檬,太强了,0,0,3,3,1,1,1
2535,1003195902,1713029796,216765268720,487910460,新手调度员可莉,笑得像个一方通行,0,0,3,3,1,1,1
3409,1003195902,1713020763,216745554752,488568947,Kono苍蓝星哒,[原神_good job][原神_good job][原神_good job][原神_good job][原神_good job][原神_good job],0,0,3,3,1,1,1
14,1003195902,1713197082,217061168896,177818694,笋ww,太厉害了,0,0,3,3,1,1,1
530,1003195902,1713106205,216904828576,1707920573,李叔来咯,又是想玩的一天,0,0,3,3,1,1,1
965,1003195902,1713081397,216843402368,12611679,Carl_新手教程学习者,下一次，出重装载具任务吧，五人车组的那种[doge],1,1,3,3,1,2,1
938,1003195902,1713082881,216846745888,29136249,一支猫尾巴花,幽默b站,2,3,1,3,1,1,1
1862,1003195902,1713060204,216792793184,475814736,钟摆摆OvO,@39sr [尼奈_芜],0,1,2,2,1,1,1
1246,1003195902,1713072565,216823402512,521628426,璎乔,It&#39;s so awesome!!!,0,0,3,3,1,1,1
463,1003195902,1713110995,216917324256,394113264,-不咸不淡-,牛,0,0,3,3,1,1,1
1007,1003195902,1713080095,216840542896,109302400,世南笙,我去还有续集,0,0,3,3,1,1,1
3535,1003195902,1713020495,216744832976,1985046354,隔壁村凌枫,[doge],0,0,2,2,1,1,1
602,1003195902,1713101138,216891441712,19775,瓦斯气体,要是做成游戏的话，DOOM为基础应该可以吧,0,0,3,3,1,2,1
631,1003195902,1713099356,216887001136,1060831583,基辅号上的铁匠,下一期标题是不是叫技术碾压或神挡杀神[doge],1,0,3,3,1,2,1
3606,1003195902,1713020421,216744605104,27814658,纸托布罗,111,0,0,2,2,1,1,1
2416,1003195902,1713034711,216770798816,37383807,玄鱼流光,赞美大佬！[Cat!_heart][Cat!_heart][Cat!_heart],0,0,3,3,1,1,1
312,1003195902,1713146806,216951166208,510069939,怎么老摔跤,点开bilibili就刷到续集[星星眼],0,0,3,3,1,1,1
1125,1003195902,1713075737,216831011184,2183106,家塚准,奈何在下没文化，一句卧槽走天下。,0,0,3,3,1,1,1
1289,1003195902,1713071680,216821019792,442564024,坑丶你丶玩,带可莉玩上大分[打call],0,0,3,3,1,1,1
1490,1003195902,1713067854,216810817872,301881874,Nlghtvisions,太帅了！太帅了！太帅了！,0,0,3,3,1,1,1
282,1003195902,1713152939,216962301840,365807872,巅峰栋梁,@原神动画项目 过来学学,0,0,3,3,1,1,1
1120,1003195902,1713075949,216831605376,2080018,战斗妖精,二创里的元素反应都是玩法核心，什么时候原神游戏里能重视下元素反应呢？就是什么时候改一下风岩这俩没人爱的元素呢[笑哭],4,3,3,3,1,2,1
428,1003195902,1713114845,216924849792,392210340,小鲸柒,牛逼！期待第三集！！！,0,0,3,3,1,1,1
2344,1003195902,1713040948,216774493920,431445839,悠鲸然落,这么牛逼的作品大家都宣传起来[doge],0,0,3,3,1,1,1
479,1003195902,1713109608,216914046912,3494379809409638,bili_63546303647,嘶～[辣眼睛],0,0,3,3,1,1,1
1004,1003195902,1713080301,216841070464,145930041,等一下cd,飞碟社来来来弄死我，弄死我啊（破音）[抓狂],5,0,3,3,1,2,1
876,1003195902,1713085761,216853222096,27609,晴之空,[给心心]续集GKD！,0,0,3,3,1,1,1
2287,1003195902,1713048259,216777317216,386774428,吃西瓜的群众大大,"荧头上的花好大啊，而且这么牢固的嘛？
怎么都不掉",1,0,3,3,1,2,1
