,oid,timestamp,rpid,uid,uname,content,likes,replies
98,1253072980,1713155260,216967759712,277412075,洛斯里克最后的灰烬,这人感觉好作 这就是文科生吗,3,2
95,1253072980,1713155359,216967911616,33108712,炸弹猫沐梓,肯定是男高啊，，储备量惊人,0,0
123,1253072980,1713149273,216955328464,349185993,灯花缱绻,中学的知识，说句实话充其量是科普性质，以及对某一学科有个框架性的概念。总而言之，不足以支撑现实需要,2,1
166,1253072980,1713118149,216928923408,306448711,假装会弹琴的张先生,大学 研究生读上去的话是为了在某个领域有更加突出的理解 而不是很杂的知识,0,0
316,1253072980,1713089127,216861360032,119102194,Dekomorisummer,建设书香社会的还是要经济基础，现在兔子的经济还没到霓虹的泡沫时代呢,1,0
505,1253072980,1713069735,216815912496,241847091,魏小白leslie,上高中貌似要啥都会，天文地理历史物化生政治英语中文……，出了社会只需要能产出专才。那么，读书这么倒腾为了啥[doge],0,0
511,1253072980,1713069629,216815586416,277813295,我拓麻来了,正常情况下，留级生知识储备最多[doge],1,2
125,1253072980,1713149162,216955083008,13077224,嘉19木棒,高中生[doge]大学知识储备少了，但是更有深度了。大学毕业以后如果不搞学术，就是经验更多了,0,0
523,1253072980,1713069494,216815370464,50673587,Baestarz贝斯塔,我们三国杀玩家知识储备更多,761,22
563,1253072980,1713069195,216814456400,638304029,折月煮酒者,有山可否来个电子签名[脱单doge],0,0
209,1253072980,1713105915,216904058912,281454584,zhouyang485x,上学时学的知识是为了改变世界的。等来到了社会，学的知识是用来适应社会的。,1,0
407,1253072980,1713073362,216825428048,3493262197263013,账号早晚注销,自闭了，一开始还很自信地以为自己顶多错三题，直到后来不知道错了几题呜呜呜呜[委屈][委屈]我变弱了,2,0
235,1253072980,1713101848,216893087152,2772025,羽夜Haneko,什么？4.23是世界读书日，我的生日活了24年了才意识到[笑哭][笑哭],0,0
38,1253072980,1713181239,217021163984,183744598,图拉大丁丁,TAXI DRIVER应该会做到计时器爆炸 让你领悟到很多道理 [滑稽],1,0
451,1253072980,1713071081,216819483264,89815949,铁血邦邦人,想有山来潮州韩文公祠朗读,0,0
284,1253072980,1713094964,216876014128,508535815,紫菜刀,买了，孩子很爱吃，谢谢,1,0
148,1253072980,1713148063,216953265264,1671669437,JIURN,坏了，你说的这些我也不知道了[tv_鬼脸],0,0
356,1253072980,1713080996,216842549904,38423412,啥都想聊,"只能说在不同时期掌握不同类型的知识，用考题来进行测试肯定会有失偏颇[笑哭]

但有一点不一样：相当多数中学生，处于一种半军事化的狂飙状态。早上5:50-晚上11点只干一件事，干完就睡，醒来继续干。身体体能照样巅峰，各方面效率拉满，自我动员力也是拉满的，简直是超人。

无论是大学生还是社会人，在相对宽松的环境下，大多数人单靠自己，再也进入不到这种状态了[笑哭]经历过“自我超频” 的人，以后永远会有一种“使不上劲”的疲惫感和虚无感，慢慢忘了自己其实是可以再次超频去做其它事情的。",111,7
225,1253072980,1713102998,216896197856,14347879,我叫-磁力棒,抽象先生,0,0
207,1253072980,1713106401,216905343536,279164349,青城山下展昭白,说真的，我高中看他们综艺里的答题游戏，我就觉得这什么东西这么简单，谁不会呀？直到我上完大学，确实不会。[笑哭]全忘了，平常是一点用不上。,1,0
415,1253072980,1713072354,216822971520,362828027,三孝笑笑,那本三国是《毛批三国演义》吗，前段时间才买了一本[doge],0,2
500,1253072980,1713069835,216816192928,1936899741,小杨人同学,[打call],0,0
87,1253072980,1713156436,216970906320,1939990603,孙秋高,本视频中“大”出现了43次，距离百大还有一段路要走，继续努力！！！[脱单doge],2,0
581,1253072980,1713069170,216814434672,89629739,灆矆睒,一,0,0
175,1253072980,1713113782,216923166576,357533114,皮卡丘和西施惠,up个白痴，没有数学物理吗,4,4
