,oid,timestamp,rpid,uid,uname,content,likes,replies
275,1052925690,1713079792,216839884992,431978260,__歪歪鱼,不过确实我小时候妈妈什么都是让给我的，海苔我妈直接说垃圾食品也不喜欢吃，现在的父母其实是长大的孩子吧[微笑],0,0
2942,1052925690,1712819982,216375053088,239253015,我不做硬币富翁谁做,妈和宝都是天使,0,0
2390,1052925690,1712849660,216443399008,396590093,喵呜喵呜嗷10,小孩子就是一张白纸，好的引导对孩子极其重要。恰巧我也是一名护食的妈妈。理解up，并希望像你学习，可以把自己和宝宝都变得更好。,0,0
2603,1052925690,1712843853,216427816384,259492865,YDWRB,唉,0,0
1389,1052925690,1712923136,216558118608,698047687,徐坤你干嘛,"刚开始：我看看这是怎么个事？
妈妈突然凶：啊啊啊，为什么啊，怎么突然这么凶，宝贝好像被吓到了
宝贝哭：好烦，本来就是你错了哭死你算了
妈妈道歉：啊？这就道歉了？让他哭！
妈妈教育：妈妈教育的好好～
宝贝给妈妈道歉：天哪天哪天使！好可爱好乖！呜呜呜呜
妈妈惊讶：啊啊啊啊啊啊哭死我了呜呜呜呜呜宝贝呜呜呜呜呜你是小天使，妈妈好厉害，好会教孩子",5,0
1242,1052925690,1712930535,216576966368,1828355932,浩瀚123456123,可怕,0,0
2264,1052925690,1712853429,216452068800,44598446,幻象幻想家,人回暖了，深刻感受到了教育的意义无限重大,4,0
2722,1052925690,1712838251,216414255744,18615444,宇智波佐助li,但是我感觉很多这种年纪的小孩 哭起来就什么都不想听了一直哇哇哭哄了也没用 不像视频这样会理清思路跟妈妈沟通商量,3,4
2789,1052925690,1712832173,216399707488,424753697,like阿瓒,宝宝永远不会让你失望,1,0
324,1052925690,1713065756,216805416368,335887990,早上好中午好晚上好啊,这是好妈妈  我希望有这样的女朋友,0,0
1015,1052925690,1712948200,216611411648,4084246,昨之蜜糖,@Wenny夏日将尽 鱼哭了水知道，我哭了姐知道[委屈],0,1
2510,1052925690,1712846305,216434250432,100898162,月晓风清-,桌上的欧芹大蒜盐是哪个牌子的[妙啊]我也想买,0,0
582,1052925690,1713011689,216720315088,1096668626,混大骨头,"相反的，换个情况，两个人之间吵架，都觉得对方有错，互相指责，最终的结果都只会是不欢而散，并且直到吵架结束，大概率依然会觉得自己更加正确。
如果两方中有人愿意像这个妈妈一样认识到自己也有错，那么对方或许也会说“其实我也有做的不好的地方”",0,0
497,1052925690,1713018271,216738541824,277988716,青枫____________,在我印象里护食这个词是形容狗狗的啊[笑哭],7,1
975,1052925690,1712964780,216620080208,1442802061,捅了熊猫窝啦,一小意真是好温暖的孩子，麻麻教育的很好。,0,0
2268,1052925690,1712853306,216451812304,51906073,铁柱子今天搁家干啥了,找潘宏,0,0
1355,1052925690,1712924407,216561367296,3207953,看到小狗的贰贰了吗,家长教得好小朋友上小班之后老师会很省心，家教好不好从这个年龄的小朋友身上就可以反映出来了，这就是为什么有些小朋友愿意把自己的玩具分享给别的小朋友，其他人哭的时候会去抱抱帮他擦眼泪，而有些小朋友去抢其他人的玩具，抢不到就一边哭一边叫还要一边打人,0,0
72,1052925690,1713174251,217004093312,110933075,鲁鲁修一生推,好孩子,0,0
1461,1052925690,1712919452,216548662512,12516213,好运小鹿,我心软软[大哭][大哭][大哭][大哭][大哭],0,0
2451,1052925690,1712847890,216438650800,38809404,来自龍星系滴龍宝宝,天哪他给你的时候真的好惊喜,0,0
607,1052925690,1713008788,216713044400,1261994967,不理不理左卫卷帘门,好棒啊[大哭]没猜到结局[大哭],0,0
60,1052925690,1713178173,217013611008,1469542854,Vox的流苏耳坠,awwwwwwwwwwww,0,0
2959,1052925690,1712819616,216374234224,224443982,Proseey,小意是什么神仙宝宝呜呜呜,14,0
2435,1052925690,1712848260,216439645680,13349320,长生不酒,所以哭确实能解决问题,0,0
2331,1052925690,1712851639,216448304048,6987900,我是玉玉-,怎么办 从他张嘴对着我哭的那一刻真的好烦 我明明很喜欢小孩儿,0,0
703,1052925690,1712996195,216682450128,3537114606078156,奋斗与未来,这不是“还有一个小孩子计较干嘛”的事情了，这是素质问题，小孩只要第1次出现这种事情就一定要改正，不然你放纵不管，“就这样喊我宝贝吧”到时候他已经成习惯了。等长大了以后再教，看看他还听不听,2,0
557,1052925690,1713013680,216725777344,515744091,-墨染红尘-,完蛋，我这个姐姐好像只会做到凶他，我俩脾气都犟，然后都气得慌，他哭，我气。[微笑],3,0
1085,1052925690,1712939273,216599414512,371808521,摆烂了怎么滴吧,我的天呢天使小宝宝，还有讲道理的妈咪,0,0
1325,1052925690,1712926309,216566141216,1414850046,今天的任务已完成,孩子哭的那一瞬间，我第一反应是指着他吼他不许哭，因为我记忆里这是孩子哭了家长唯一会做的[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭]现在发现，那样真的是，教不教育无所谓，主要是为了解气,5,0
650,1052925690,1713002873,216697636816,671679076,菀皖,[奥比岛_委屈]特别会,0,0
2276,1052925690,1712853049,216451381360,350799964,泡泡Archives,好宝宝,0,0
1924,1052925690,1712889405,216486014704,275298080,阿走_98,其实表面来看只表现了征询他人意见尊重他人这个问题，背后还体现了在子女教育中教育者可能会突然爆发情绪这个问题。因为确实反应太大了，否则up不会先道歉，这点你没必要跟我杠。排除情绪问题，这样做没有任何问题，小时候意识的养成很重要。同时我觉得没必要太严格要求up，up也是人，你不能要求她百分百耐心和温柔，这样要求的人大概率没做过父母，不可能总是柔性劝导。温柔点好严厉点也好，教育子女是个长期的过程，点赞第一产生分歧的那个朋友，我并不觉得你和你对象之间的这个问题需要去吵，因为都没有错，为什么不换个思路，一个唱红脸一个唱白脸呢？,16,0
1393,1052925690,1712923026,216557755920,3494369065700123,--取名好难啊,@赤の沧 我可能也是开头那样,1,2
2495,1052925690,1712846731,216435327536,74350754,十七號風球,我居然看哭了[奥比岛_委屈],0,0
123,1052925690,1713153281,216963118384,12839223,逆袭的路人丙,OMG，up你太会教啦！！！！,0,0
1614,1052925690,1712910496,216528062816,275061625,御坂16008,等被其他小朋友抢吃的看你咋办[doge],0,0
1817,1052925690,1712896203,216499925584,300960595,本命年纪大了,我希望我的妈妈是一个护食的妈妈，她总是把贵的好的留给我们，有的时候我会很急发脾气她才愿意吃,5,0
2586,1052925690,1712844210,216428709472,1356688894,啊李李李李李理,真的要被小意惊到了，这么小，这么懂事。小意撕了一半给妈妈的时候，我心都惊了一下。,3,0
868,1052925690,1712979266,216644358800,1679953559,龍之崭焱者,我已经开始生气了，果然不适合养小孩[笑哭],0,0
2777,1052925690,1712833148,216401997248,411237026,爱猫法师-乌木,都说母亲过于严苛，可都别忘了慈母多败儿呀。母亲对孩子的教育越严，打的越狠，将来孩子越有出息。我还觉得视频里的母亲不够严的，就让他哭，自己哭累了就没事了，实在不行动手也是没毛病的。打，打几顿就乖了！,0,0
795,1052925690,1712985577,216660183056,3494375755614563,harry的鼻孔,@隐花z,0,1
2701,1052925690,1712839658,216417418624,7964823,熊安东尼,这个做法很对，抢人东西本来就是不对的，这个要教，特别是男孩子，小时不教，长大了很容易学坏的,6,0
1678,1052925690,1712906182,216520030816,101261545,绿枸杞,与时俱进的父母已经不会无私奉献了，不会让孩子理所应当地拿自己的东西,0,0
468,1052925690,1713020291,216744215296,19867197,李相赫的少女粉,让我感动的不仅他向她学会了分享，还有也向她学会了道歉和安慰。,2,0
258,1052925690,1713087048,216856244032,396079407,达庶,赞,0,0
273,1052925690,1713081342,216843319168,620895443,君筱0203,真好,0,0
1535,1052925690,1712915562,216538796112,110923485,古今i,woc,0,0
2122,1052925690,1712861812,216461919744,269379434,呆萌呆萌dm,让我想起了猪八戒吃人参果,0,0
2319,1052925690,1712851909,216448856448,1934391683,梦儿舞,他最后那天还特意把大的那一半给你了,0,0
2829,1052925690,1712828922,216392049296,396021524,阿喵师妹,你看孩子不是不懂事，人对情绪敏感，所以凶他他吓到了，但是他明白什么意思之后就乖乖照做了宝贝真棒呀，妈妈也很棒,30504,108
438,1052925690,1713024774,216755947072,51430364,嫑少女の猫_,🌿，眼睛尿尿了,0,0
2330,1052925690,1712851666,216448341952,4586460,僵直树123,谢谢小意！,0,0
2573,1052925690,1712844705,216430101088,435189404,奶包是鹿鹿的小尾巴银,后半段好好暖心啊，是小天使诶[保卫萝卜_哇][保卫萝卜_哇],2,0
803,1052925690,1712985102,216658999328,1049434571,平安梧桐,是这样的，我的妈妈新添了一个小妹妹，她很可爱我很爱她，她现在1周5个月，但是她对妈妈有占有欲好像，不让我抱妈妈该怎么办,0,0
1412,1052925690,1712921972,216555090144,3493280268422001,大木薯小白喵,还是不结婚不生好[辣眼睛],1,0
1682,1052925690,1712905850,216519408624,542407626,红狼-之殇,爷爷奶奶，外公外婆:个瓜娃子弄啥嘞？好好的崽让忎给弄哭了。[笑哭],0,0
883,1052925690,1712977580,216640675712,409649252,萝卜丝小女王,"现在这个恐婚恐孩的社会，太缺乏正确的耐心的家庭教育了。看到不管是 b 站还是 dy 的抽象评论，就知道太多人对“教养”和“教育”一词的缺乏，对幼儿的恶意。
谁还不是从这个阶段长成的呢？你以为的烦心的事，大概率也是你小时候做出的事，只不过一直没意识到罢了
当然，统计数据来看，怀有恶意的人和家庭不和睦的人重合比例非常高，这就说明了家庭教育的缺失
姐姐的教育方式真的很棒，习惯和认知都是从小事养成的，这不是开玩笑的",2,0
483,1052925690,1713019213,216741196016,131552386,迟莱哌,@四小重山 哇！好乖的宝贝！,1,1
2251,1052925690,1712854011,216453167184,12227919,道极承天天向上,我靠，孩子还是看别人养才有趣,0,0
2501,1052925690,1712846547,216434858832,1554687,transparent滑,小意好可爱，是因为家长很会教，up好棒啊,0,0
1519,1052925690,1712916234,216540525808,344212047,叶熏YY,从小就跟他这么计较，你的，我的，长大了，那还得了，儿子：我的就是我的，妈妈的是妈妈的，谁的谁分清楚！！,6,3
266,1052925690,1713083814,216848830752,11758826,嗜血crow,教的好好👍,0,0
2604,1052925690,1712843737,216427615920,85128122,想啃莱欧斯利的屁股,教的好好…好暖心啊…,0,0
1285,1052925690,1712928312,216571304240,676905307,南恣,啊啊啊啊，好可爱,0,0
1878,1052925690,1712892595,216491808976,80467519,涛涛子嗯,别看只是海苔带来的小事，纵容只会让很多孩子都被这样慢慢惯坏，小孩子不存在人之初性本善，都是靠家长教育的。你能看到的那些熊孩子就是因为家长完全没有这方面的意识，一点礼貌都没有,2,0
181,1052925690,1713107383,216908070320,472752363,糖茶与朗姆酒,看着是一个短短的视频里孩子前后表现发生了很大的变化，但能做到快速调整一定是平日里家长教育就做的很好，好佩服家长的耐心和细心,5,0
2872,1052925690,1712824932,216383713824,33344784,谁吃了我的旺旺仙贝,已加入淡斑精华系列,0,0
2471,1052925690,1712847351,216437079920,13436328,吉翔如溢,看评论就觉得，有些人抱怨父母抱怨子女，其实他们都没想过，自己和父母子女是一样的，父母自私，养出的孩子往往更自私。所以在你嫌弃父母子女的时候，先看看自己是不是也这样？,1,0
781,1052925690,1712987791,216665282848,243550344,山女妖,突然间眼泪就下来了,0,0
1320,1052925690,1712926475,216566606864,4449339,LNKYA,天下的小孩都这么可爱就好了 但还是因为up本身也是很好的人才能教出这样的孩子啊,3,0
1853,1052925690,1712894304,216495248304,36335985,今天你超漂亮,看小意的视频变得更理解孩子的言行身心了[爱心][爱心][爱心]谢谢欢喜妈咪的分享,0,0
1551,1052925690,1712914697,216536847712,489029326,靐齾龗鱻爩麤灪爨癵籱,"“那你应该说什么呢”
“可以分我一点吗”
“不可以”
再给她上一课。不是别人请求自己分享，自己就一定要分享，你可以拒绝。",12,1
1872,1052925690,1712892973,216492510576,82699669,茄汁牛肉堡,拥有易怒症的人还是别养孩子了[辣眼睛][辣眼睛]，这点小事也能发脾气，也没谁了,2,0
2743,1052925690,1712835782,216408328512,268615987,你说叫什么才不会重复,我从哭的时候就会更凶地说闭嘴不然揍你……,1,1
881,1052925690,1712977675,216640903824,226017102,啊啊啊啊柚Yuuka,@嘉年KKKanen 尸斑淡了。。,0,0
1274,1052925690,1712929011,216573120704,326247451,七院进修生,大人永远是孩子的榜样 不管是生活 还是为人处事 这些 是学校教不了的,2,0
2865,1052925690,1712825915,216385689008,396292254,俞yu-e,今日淡斑精华[大笑],0,0
2530,1052925690,1712845760,216432716256,52215731,我愿意才怪,赞赞赞赞赞赞赞,0,0
2346,1052925690,1712851061,216446862432,392722596,会喝水的水,有跟我一样就想吃他们的海苔的嘛？,2,0
1980,1052925690,1712886068,216480071216,347706939,639念,😭,0,0
2147,1052925690,1712859341,216459988832,269526993,书翁的狗,这个海苔牌子是啥有朋友知道吗,0,0
829,1052925690,1712983548,216655064144,143808857,零遥君,我真的觉得有耐心教孩子是有用的，我妹妹跟小意这么大的时候，是那种脾气比较急躁，经常一急起来连连跺脚，然后也听不进去话[笑哭]，我就觉得是我们家没好好教过她，所以每次她心情一变化我就会先安慰让她冷静下来，再跟她讲道理，庆幸的是她其实听得进去话，后来一些坏习惯都自己慢慢改掉了，所以小孩子真的没那么难教，就看有没有人愿意耐心教,2,0
1151,1052925690,1712935490,216590157648,22538582,晚风过,弹幕里倒也不至于直接“哭nm”吧。这才多小的孩子呀？你这么大就能事事都做那么完美了吗？,0,0
1802,1052925690,1712897318,216502675200,3531289,赤王天下,父母的言行举止是孩子最好的老师,3,0
2274,1052925690,1712853121,216451460592,194678113,IO阿谪OI,喊孩子之前，教过吗？,0,0
