,oid,timestamp,rpid,uid,uname,content,likes,replies
9,1903058283,1713164173,216985649248,690828854,房灼,小破站怎么去ai解说的声音？,0,0
555,1903058283,1713019144,216741128272,28528327,很喜欢小狗的,我是外地的，我不懂，但是看起来真他马🐴帅,1,0
128,1903058283,1713084173,216849437584,20889811,杰尔夫泽雷夫,感觉南方那边关于传统文化保留很到位，划龙舟、游神、宗族祠堂都是南方,2,0
202,1903058283,1713069770,216816038528,443283712,每天新感觉,这么拍很难不招骂,0,0
419,1903058283,1713028968,216763894368,3493138563860932,讲究怪Me,真挺像日本的某种…,0,1
163,1903058283,1713078511,216837084736,372218971,光怪闻问,学新闻学的,0,0
272,1903058283,1713060744,216794031920,1155343069,妄想开炮的李云龙,挺好的，真的，文化的力量,0,0
297,1903058283,1713057368,216787398672,3546642707908740,是久菜合子呀,看到这段视频很感动,0,0
545,1903058283,1713019872,216743022608,39685411,索羯sama,有幸作为外地人在队伍里游过神,0,0
298,1903058283,1713057089,216786910224,442285654,人送外号赛钟馗,别介绍了，06年入选……我春晚都没见到过[doge]是去年才在B站刷到，不知道是不是因为我十来年没看春晚才没见过，我建议多弄点不一样的扔春晚里，年年小品没意思[脱单doge],2,3
638,1903058283,1713013728,216725675120,477590406,丰-和,真搞传统，这小女孩都不能上桌呢[吃瓜]这地方有多重男轻女大家都知道。不过是经济发展比别的地方快，不是你的这什么传统比别人的好,2,0
283,1903058283,1713059600,216791630640,39165774,沐帮主CoOc,这就是文化的传承看到有小的爱学，真的高兴,1,0
123,1903058283,1713085240,216852012736,384592742,给猫剪毛,要不人家南方人能发财！,0,0
120,1903058283,1713085582,216852680176,41111647,绘魔师,这个舞是真好看,0,0
266,1903058283,1713061321,216795177152,115500972,空云端,好看,0,0
433,1903058283,1713027022,216760611728,378461984,GGBondOvO,老祖宗的优秀传统后继有人,0,0
480,1903058283,1713023438,216752626032,519453133,逆天程度评定师,我上b站就是为了看这些美好的事情的别给老子推你那破事了啊b😋,0,0
495,1903058283,1713022532,216750408528,2999892,Tazyo,[doge]我脑海中多了一部英歌舞题材的青春少女题材动画,553,38
234,1903058283,1713065844,216805700960,3911798,3D品客皆为类人生物,你就是他爸爸，或者亲人吧,0,0
50,1903058283,1713110147,216915465808,2065356713,让我舒坦过每一天,一点都不舒服 居然没有我们说出我们阿瑟,0,0
486,1903058283,1713022925,216751386416,378014082,闪电龙阿呆,一直练下去只要习俗没变，这小女孩在村里的地位不会低的,77,2
254,1903058283,1713063029,216798988016,14422352,桜井智子_,传承,0,0
191,1903058283,1713071484,216820658160,24836490,威猛狂少爷,先天英歌舞圣体,0,0
179,1903058283,1713074678,216828642896,363923524,乔鲁诺丶乔巴纳i,英歌star,0,0
181,1903058283,1713074019,216827018272,235728314,皇冠棋盘,"潮汕 传承的力量！！！

多希望我们的踩高跷大秧歌还能在过年看到 ~！",1,0
8,1903058283,1713164291,216985815136,353756296,嗔道众-童子先生,结局-神明的孩子,0,0
67,1903058283,1713104344,216899854272,1303596771,莱巴金娜,我是这特么讨厌屁大点事就拿起手机拍照的,0,0
564,1903058283,1713018508,216739171104,346212831,这个怎么变大吖,这些民俗真挺有意思的，我这只有舞狮舞龙,122,30
436,1903058283,1713026802,216760213824,272808726,消失的戈尔,外国人为什么这么自由,0,0
542,1903058283,1713020248,216744251184,349786506,本宫主修贱道,南方其他地方应该没有能打过潮汕的，,0,2
35,1903058283,1713117984,216928803936,268138152,唯心者的信仰,新闻学。,0,0
217,1903058283,1713067342,216809414336,243822553,威威恩静,@lblblong @小曹从不生气,0,0
616,1903058283,1713014526,216727915360,245941226,bi12345789,网上80%都是摆拍,0,0
212,1903058283,1713067801,216810765152,492402363,希布莎娜,从小看到大 每年最期待的事就是拜神游神看英歌舞[给心心][给心心],4,0
481,1903058283,1713023205,216752027056,24224290,人生的一小点,上次舞狮小女孩也是潮汕的,0,0
309,1903058283,1713055890,216784944992,245199651,非鱼之心,这年轻人,0,0
239,1903058283,1713064991,216803692032,1274309070,lioo2180,比玩游戏强百倍,0,0
342,1903058283,1713044355,216775646496,554977706,bili_18317719704,拿伞那位？？我拿把伞怎么了？,0,0
57,1903058283,1713106583,216905837184,27456090,见到提醒我别熬夜,假的，潮汕怎么会有女的？[doge],0,0
608,1903058283,1713014853,216728861584,52746542,叫我小绿好吧,好酷啊,0,0
550,1903058283,1713019671,216742514208,7940782,沧州腕力俱乐部,先天英歌圣体,0,0
490,1903058283,1713022755,216750851008,145030597,bxaiw,帅,1,0
253,1903058283,1713063103,216799206320,696540643,他是真的很困啊,人家哪里驱赶了。你们又要吃别人的流量又要造别人的谣😅。真是恶心,2,0
45,1903058283,1713113689,216922933936,3546661378853038,愿希望之光照耀,这是一篇求助信，儿子是我活着的意义，这是我的一次呐喊，好想这是一场恶梦，但是在诸多困难面前我们要接受残忍的现实，然而孩子o治疗费用已经成为我们不可逾越的大山，实属无奈之举，s万望海涵。恳请大家帮帮我儿子以后我也帮大家的孩子好不好，我不想留下遗憾，然后建议大家要按时吃饭，少熬夜，保重好身体,0,0
18,1903058283,1713154684,216966412848,24973696,南天冰云,此乃传承,0,0
415,1903058283,1713029276,216764509024,2033039298,花影压窗几重,长大变成抖音博主,0,0
644,1903058283,1713013114,216724141648,194491176,本心zhc,文化传承,2,0
647,1903058283,1713012677,216722946800,313244503,小镇错题师,傩舞的一种，我们那边也有，戴木饰面具，能够追溯到战神蚩尤,0,0
485,1903058283,1713022925,216751386816,387534006,瓦楔里,赵世子允许了吗，是圣杯还是笑杯,5,18
568,1903058283,1713018276,216738613728,559100992,往事成烟随风散,比如舞龙，舞的好的，你是真的会被他带着节奏走，浑身热血沸腾,0,0
335,1903058283,1713048577,216777548176,291370784,CSGO水饺,好了看看就行了，希望以后不要被父母引导着来当所谓网红流行，好好学习，以后做个对社会有用的人。,5,13
339,1903058283,1713044698,216775764976,436435134,桃李春风一,中华战歌？山东不同意！自己玩去。,0,0
371,1903058283,1713034151,216770356896,294939338,流云星幻,我挺喜欢他们的衣服的，感觉很帅。,0,0
404,1903058283,1713029915,216765527376,11956941,你微笑便晴天,感觉潮汕地区一些古老的习俗保存的很好啊，去潮汕旅游感觉当地的宗族祠堂都住建的特别奢华，人们的宗族观念也特别强。,4,51
290,1903058283,1713058366,216789213824,369933337,本名曹操,脸一画！那就体力加上！[歪嘴],0,0
393,1903058283,1713031001,216766966960,414105879,身材蛮不错的,让我想起来那个街头舞狮子的小女孩,1,0
512,1903058283,1713021853,216748591296,672576863,代号一根毛,越有钱的地方越保护传统文化，羡慕呀。,0,11
305,1903058283,1713056036,216785217296,3493269763786902,毒舌萝莉齐佳佳,一战封神,0,0
664,1903058283,1713007747,216710354944,132115781,烂车盘,传承！,268,11
535,1903058283,1713020557,216745050912,386850749,爱分享的小铁王,牛逼,0,0
262,1903058283,1713062309,216797451136,328581799,我秦始皇v我500,拿光剑的话是不是更亮了[doge],0,0
14,1903058283,1713157725,216974016448,8078642,deTAKaHaShi,小天才,0,0
429,1903058283,1713027761,216762010656,661448669,东华弥罗至真,先天英歌舞圣体,0,0
96,1903058283,1713094282,216874233232,34474643,Lake_龍,福建派入驻zy，福建文化传播全国,0,2
244,1903058283,1713063948,216801098848,307394654,文艺凉薄少年,猜猜录像的是哪个,0,0
164,1903058283,1713078500,216837130768,529076317,称号-,有一说一，好帅啊,0,0
255,1903058283,1713063029,216798987760,521618067,花椒麻腰,可爱喵,0,0
396,1903058283,1713030445,216766191424,518860260,肯-罗森博格,我还以为被夺舍了,0,0
507,1903058283,1713021961,216748840944,3494351216838985,zgrmmzds,英歌舞，好东西,0,0
479,1903058283,1713023515,216752775968,2097758138,光头佬阿柏,比看二次元强[微笑],0,0
459,1903058283,1713024471,216755180816,484527673,花冠欣,@乔汐捏捏,0,0
449,1903058283,1713025047,216756526848,7724785,哈哈好人,要说传统文化这方面，哪个地方最浓，闽南地区敢说第二没人敢说第一了吧[点赞],10,12
251,1903058283,1713063515,216800176208,356420838,eterte,好恶心,1,0
395,1903058283,1713030626,216766501008,1887844995,路过的一只cheems,人家大叔说的是：敲锣。在示意旁边的小妹妹敲锣哇[笑哭]原视频说的很清楚,5552,3
199,1903058283,1713070012,216816635760,115115746,拥有至上,是个人都能做自媒体[抠鼻],1,0
121,1903058283,1713085557,216852801056,455182051,xxx来找你玩啦,新年的时候到处都是跳英歌舞的，人家跳到哪，哪里就塞车，今年新年潮汕比往年热闹好多，估计一部分原因是因为英歌舞火的。小的时候在幼儿园，老师就有在教[脱单doge][脱单doge],0,0
2,1903058283,1713173619,217002758064,97393666,尘世始终,我看到了小孩（接机王）的影子,0,0
