,oid,timestamp,rpid,uid,uname,content,likes,replies
1428,830391420,1694839584,186137389280,387323483,愚者三水,那么是不是可以推导出永远无法制造出如同当前真实世界的模拟世界，从而推导出当前世界必定是真实，不是虚拟的？,0,3
5826,830391420,1693485280,183947348976,158236328,三次元只认可猫猫,有点长，明天看,1,0
6716,830391420,1693474089,183918756000,480062068,ws188ks5b0l37a1t,套娃卡BUG,0,0
4658,830391420,1693536431,184018738304,1888262385,燊燊梦焱,"你证明非完备性的时候，就是通过了一致性（反证法）证明了sub（n,n,17)对应的命题为真，那这个本身不就是证明吗？那既然有了证明为什么此命题还无法证明呢",0,0
4281,830391420,1693557688,184062742304,25960379,楽子人9527,我滴妈太震撼了,0,0
2422,830391420,1693800768,184483985008,243676498,臨高啟明,"大数y和原y不可能是同一个，这两个变量的变域就不等同。大数y的变域里少了很多数字，比如大数y的取值永远不可能是3，而原y的取值范围完全可能包括3。
        我觉得奇怪的地方是大数y和原y变域不同，不能等同，如果都用y来表达，那岂不是混淆了两个不同变域的变量，从而也混淆了原命题和新命题。这看起来就像偷换概念一样。这既然是两个不能等同的变量那么大数y本来应该用其他字母表达避免歧义，比如用字母x，把sub(y,y,17)改写成sub(x,x,17)。不过如果写成sub(x,x,17)那就证明不了不完备性了，这好像又不太对",0,7
7511,830391420,1693464427,183898434816,180153863,允暧红,"“我”是一个抽象的纯在
我们用战鹰形容抽象
我是战鹰[doge]",0,0
2656,830391420,1693732140,184379881776,288343927,凯尔瓦城的斯戴芬,高考完一年多没碰过数学了[藏狐],0,0
3915,830391420,1693574848,184105697008,65883717,黑cyc宇,"sub(n, n, 17)我只想到了递归, 递归太多了, 内存超了, 所以不能证明",0,0
6638,830391420,1693475440,183922029440,44710434,沙漠渔夫ing,原来是个晒娃视频,0,0
2003,830391420,1694103146,184972789360,31897743,alexanderlili,结尾的参考资料自指了吗？毕导是如何在制作视频的时候就知道了视频的URL？,0,1
6579,830391420,1693476352,183924251856,39370753,柒海韆鞦,我铅笔也没掉啊,0,0
5092,830391420,1693498417,183982013264,107541238,ZenCausal,哥德尔的证明让我不禁感慨真假命题不愧是基础教育阶段重要的数学思维、数学知识。真假命题的本质和核心是逻辑思维，并不只是表面看上去的单纯的文字游戏，只要所指的逻辑和思维一样，那么就算把证明过程中用到的那些具体的文字换成其他的符号也没有什么区别，对真假的证明并不会产生任何影响,1,0
831,830391420,1696931733,189519546944,1678764,12dollar,那是数学本身不完备还是目前的数学不完备，会不会将来发现一个新的运算他就完备了[思考],0,0
7938,830391420,1693460372,183889968064,328295855,滴水blowの雷诺,本来中午睡前刷一下视频，看到了毕导的视频，点进去看完清醒多了[黑洞][黑洞],0,0
5011,830391420,1693500749,183986418256,492351766,天涯123--,天道有缺，天道有缺啊！[大哭][大哭][喜极而泣][喜极而泣][doge],0,0
5471,830391420,1693490788,183962180784,671486578,荒唐的干饭人,"sub(n,n,17)",0,0
4518,830391420,1693545534,184039363072,348965874,Htu繁星,[崩坏3_路过]玛卡巴卡,0,0
6766,830391420,1693473345,183917042240,264477393,可楽Master,嗯？,0,0
5320,830391420,1693493474,183969460128,1831498277,流浪猴Ghost,我现在反而很好奇👃🔪回去读博期间的科研内容是啥,1,0
7255,830391420,1693467410,183904322368,111347846,沫影识香_,想起B站密码了？,0,0
7023,830391420,1693469986,183909567392,1059219792,珂莉丝卡,看完了，更不喜欢了,1,0
4820,830391420,1693521307,183999437008,13803672,花澤香菜゛,听这玩意儿上班儿睡觉挺好，领导到身边了还夸我睡的真好，呼噜震天响[萨卡班甲鱼_瘫倒],2,0
6091,830391420,1693482681,183940526576,399469682,全ぜんダメ,看完了，看懂了。高数能挂，真的是自己不努力，不是天赋不够。不过我自己的哲学体系中核心理论之一——“我”得到旁人类似认可，有一种我道不孤的感觉,0,0
7826,830391420,1693461133,183891781840,14389655,放假的小老弟,最看不懂的一集,0,0
7762,830391420,1693461552,183892582048,345793005,禾斗匕匕-牢大,"本人不是数学专业的，所以水平很有限，不懂就问啊，如果我在一个逻辑系统的公理[思考][思考][思考]里面就假定sub(n,n,17)是不存在的，可不可以让他具有完备性和一致性",0,1
3672,830391420,1693584300,184130131408,483154513,殇凉似梦,@AI视频小助理,0,0
6285,830391420,1693480136,183933968352,472966199,毕的一阶连续偏导,你小子准备补档吧[脱单doge],0,0
3004,830391420,1693660646,184257439232,3493290984868105,卧伏,数字4数字8数字就9数字是10根本就不该存在。这些数字本来就是最大的错误，而且十进位本来就是错误的，数学根本就不该有进位，而且1，2，3，5，7都是有形状的，最大的自然数应该是7，这样下去就可以推倒数学大厦。重新定义数学，把复杂的问题简单化，而目前的数学却恰恰相反，它在误导数学，这就是人类的思维模式局限性，它在束缚着数学的发展，而且数学的根本是有型的，而不是无形的，我发现了数学一个最大的错误，方程是最愚蠢的，最低级的。本来可以用更直接的方式解决，但是用方程无非就是浪费时间。,1,0
2361,830391420,1693825600,184531386176,1939568965,铅笔画的素描,你们数学好的人真恐怖啊[笑哭][笑哭][笑哭]我好羡慕,0,0
4534,830391420,1693544646,184037240016,471700009,好客国王练吉他,这视频时长要是36：50秒就好了[吃瓜],1,0
1122,830391420,1695409182,187062281120,475611365,喜欢某春秀,"每次看毕导的视频的我:
人类群星闪耀[点赞]
而我只会睡觉😩",0,0
7739,830391420,1693461790,183893134032,67946915,丧妹要雨露均沾呀,@何三杏 这期好精彩。,0,1
6573,830391420,1693476427,183924376672,23186095,TonSilhouette,@AI视频小助理 总结一下,0,0
4688,830391420,1693534266,184014847824,407670453,小宝贝在线可爱,ikun,0,0
836,830391420,1696865915,189436655040,39739822,_Mavi,如何证明0不等于0,0,0
6484,830391420,1693477911,183928210384,424199436,氪金一时爽,"悖论的答案不应该是无解吗
就像这样x=a,x=b,a+1=b，这样不就是无解吗？同时不也是个悖论吗？",0,1
1897,830391420,1694224131,185140094368,439042858,loginto9527,"视频提到的 一个k步的证明过程, 第k个质数 怎么用哥德尔的符号表达?",0,13
105,830391420,1708150148,208478188752,622489551,是真寻酱-_-,@阿比煜 这个讲的我真的好喜欢[星星眼],1,1
114,830391420,1708043506,208274799408,142385314,檩光暗切,不是被杨学志证伪了吗[吃瓜],0,1
479,830391420,1701590201,196988333136,180147121,龙丿烨,我记得我之前似乎看过转载的视屏，也是介绍数学这几种性质不成立的，哪个视屏是用比喻来举例的，而毕导这小学二年级数学，对我来说还是太超前了,0,2
1618,830391420,1694608370,185780623648,2044031582,账户已注销908992,一个大于 2 质数的自然数幂肯定要大于幂次本身，对应到那个构造式中就代表着不存在这么一个 G可以递归代入，因为你让一个比自己大的数等于了自身。,0,0
5862,830391420,1693484781,183946046848,695529,泰斯特罗萨,上一次学哥德尔这些定理，还是05年看《凉宫春日的烦闷》时，有希教我的。记得她说的是：“無矛盾な公理的集合論は自己そのものの無矛盾性を証明できないから”,8,1
3026,830391420,1693659313,184254116576,9963437,Heating,感谢up让我想起来我讨厌数学,0,0
6075,830391420,1693482843,183940927056,287053606,一个答不刘_,所以我数学用结论证明结论是对的？,0,0
4133,830391420,1693565559,184081580560,1243258717,溺死在学海里的咸鱼,原来毕导拖更一年背着我们生了个娃,5,0
2263,830391420,1693883402,184610463568,549271305,falcon-777,不要相信这条评论[doge],0,0
2680,830391420,1693728066,184371007312,604166087,万山螭,停更一年，6,0,0
6207,830391420,1693481084,183936494704,278056205,手撕波波,解：[OK],0,0
4483,830391420,1693547408,184043177952,391626024,脑洞创意,我的观点是数学要么是完备但不一致的，要么是一致但不完备的。我个人更倾向于后者，如果要做错那我宁愿不做。而且数学中真命题的证明，与公理体系的强度也有关。比如在皮亚诺公理体系中，无法证明古德斯坦序列是收敛的，但是在序数理论中可以很容易证明这一点。公理体系越强大，能证明的命题就越多。另外顺便一提，视频里面提到了图灵机停机问题，这在当前公理体系下是不可计算的。基于图灵机停机问题的忙碌海狸函数的增长速度也超过了所有的可计算函数。,3,0
518,830391420,1700581126,195384976800,3546579933858285,一次性缴费,听不懂，走了,0,0
6392,830391420,1693479056,183931162384,236977117,皮到骨子里,"sub(n,n,17)！",0,0
6582,830391420,1693476291,183924039408,1589837,四月_Kazuki,恭喜毕业 [吃瓜],0,0
3525,830391420,1693599934,184146372832,5786177,Gott-L,可以再大胆一点，知识的不完备性，不一致性，不确定性是非常正常的，包括这句话本身。,0,0
2966,830391420,1693663540,184265183248,112409169,桃夭柳烟,突然理解为什么很多关于宗教的神话，对于神的表达都是”神即自证”,0,0
6737,830391420,1693473835,183918077936,486880124,Millionant,太多天才了😈,0,0
1801,830391420,1694308172,185287646992,382150066,第五次工业革命,证明隔得二叔存在。,0,0
