,oid,timestamp,rpid,uid,uname,content,likes,replies
86,1002891118,1713108839,216912068640,87097249,不要虐菜啊不要啊不要啊,怎么不讲抠袋口的技巧[妙啊],0,0
355,1002891118,1713050943,216779208752,619505209,n0nbody_alvr,认真的 很好奇震球桌进球算犯规吗 宽松一点比如白球先打中一个球以后与桌子的碰撞 那一点点震动恰好让停止的球进了,0,0
385,1002891118,1713034653,216770453280,219991616,既生瑜刘生亮,被包完了怎么搞,0,0
631,1002891118,1712999635,216690173456,17782895,赛博Potch酱,掌管台球的歪嘴的神[doge],0,0
716,1002891118,1712977246,216640004912,673223518,瀿澕絡浕,第一第一[doge],2,0
573,1002891118,1713004878,216702975408,480720058,左零右火仙人,我看这个妹妹也是风韵犹存,0,0
617,1002891118,1713000559,216692118368,1716925791,无所谓_IMG,天哪，一年了,1,0
450,1002891118,1713022367,216749836224,679175000,范儿___,@三岁学壁咚,0,0
469,1002891118,1713019754,216742832064,449618617,鐦門,@陈歌over,1,0
592,1002891118,1713003489,216699251504,518516616,第零呀,越来越离谱~[脱单doge],2,0
703,1002891118,1712977449,216640385872,671124,鶸鸡鸿,终于更新了,1,0
468,1002891118,1713019875,216743148160,272685575,透过水面看你,好离谱啊,0,0
253,1002891118,1713072386,216822998080,515041510,蘇W,@风梢月间明,0,0
366,1002891118,1713046360,216776432912,1646772862,渎沲的百宝箱,1234,1,1
659,1002891118,1712984873,216658399040,9852004,鱼遛车,现在都上特效了,0,0
327,1002891118,1713060062,216792592272,663041342,Bluzyi,@Ham2Cac,0,0
693,1002891118,1712978079,216641812208,57632287,小梁哥1114,当台球打到极致系列啥时候能回来，靓仔,148,2
514,1002891118,1713012700,216723010000,1835745759,qqklhhl,你以后改名为台疯教学吧[微笑]因为和你打台球的人迟早会疯[微笑][微笑]（）,1,0
626,1002891118,1713000156,216691192672,412876231,爱摸鱼的zzc,甲塞[吃瓜],1,0
277,1002891118,1713069222,216814566656,405330710,蒸炸煮烤冷拼,还是最后一招有用，其他的我都学不会,2,0
505,1002891118,1713014450,216727772064,3876343,霜镜涵清影,好刑，好刑[鼓掌][鼓掌][鼓掌][鼓掌],1,0
405,1002891118,1713028842,216763801088,150689381,白色伏粟,第一种打法太玄幻了没点B数都学不会，还好有第二种，有手有脚就能用，太适合我了,1,1
680,1002891118,1712979305,216644423440,300245472,leeewaist,手架那个也不简单啊[doge],8,0
368,1002891118,1713042967,216775315600,264342957,DoYouBi,老亨？[滑稽],0,0
92,1002891118,1713105585,216903038784,23704094,马帮在逃马马腿,谁懂啊一开始我是真的认真在看，没注意文案[微笑],9,0
563,1002891118,1713006272,216706609504,10000733,蕾米莉桃,我超，牛哇，这是真本事[tv_点赞],0,0
406,1002891118,1713028495,216763317856,1103168616,justfw,寄巧,0,0
272,1002891118,1713070355,216817576992,379192,哇好哒,万宁台球,0,0
675,1002891118,1712980455,216646934960,9794314,咪库猫咪,[doge]你这个杆法只能中午用[doge]。,0,0
270,1002891118,1713070539,216817984912,328591260,Yoriko夜梨,《正经教学》,1,0
371,1002891118,1713040291,216774219984,177033755,没能抓紧你的手,幽默,0,0
444,1002891118,1713022886,216751194432,102768974,迢迢其泽,@儒生雄才a 有手就行,0,0
524,1002891118,1713011444,216719775216,473951144,楚虽沪,？？？什么时候百万粉的？这还是我认识的镇辉传媒吗？[脸红][脸红],1,0
362,1002891118,1713047560,216777046048,472179119,Cauchy_Wang,@不知道叫什么可以,0,0
683,1002891118,1712979226,216644272432,8080703,锦衣亲军,今夕是何年[笑哭][笑哭][笑哭],1,0
279,1002891118,1713068760,216813333936,100924290,梦里三千落椛,9527是啥意思啊？,0,0
143,1002891118,1713091251,216866646080,70578080,附膜吗少年,看到一半才发现是整活[吃瓜],1,0
186,1002891118,1713081511,216843645600,487988703,李嘉俊123,棍子碰到红球啦,0,0
69,1002891118,1713123414,216932664016,472761962,SheWaileO,@66ccff丶,0,0
456,1002891118,1713021767,216748355600,1034303001,海名決,@卢秋心 蚌埠住了[笑哭],0,0
452,1002891118,1713022172,216749334416,282797483,拒绝QB五个世纪,@喃下次一定,0,0
188,1002891118,1713081095,216842700960,4213492,御水天空,@四季映姬・亚玛萨娜度,0,0
513,1002891118,1713012708,216723059200,23792970,默然丶365,"台球，只相信大力出奇迹[笑哭]
问题来了，打不出大力[微笑]",1,0
521,1002891118,1713011556,216720099856,82530088,藏衔,卧槽,0,0
656,1002891118,1712985660,216660353344,17758552,灼热の狮子,世界名画,1,0
224,1002891118,1713076507,216832768544,6702731,自动三连器,技巧3还没用到手就没了[大哭],1,0
59,1002891118,1713141458,216943301152,242874375,nnmmmp,什么大力出奇迹，都是我算好的,0,0
676,1002891118,1712980453,216646933088,390950852,只是啊杰啦,镇辉传媒啥时候开播吖,0,0
284,1002891118,1713068137,216811630768,60414476,Sefa的小粉丝,把这套学会了，医院里你就是常客:哎哟爷 您来了，亲你点的病号床现在就下来，,2,0
298,1002891118,1713065791,216805547344,1581609401,拾墨shimo_,@FR随性 @佩某佩某佩_ 戳我笑点,0,0
425,1002891118,1713025822,216758247728,646527402,GB贫民玩家,01:45 [吃瓜]预判一下,0,0
