,oid,timestamp,rpid,uid,uname,content,likes,replies
41,1053112086,1713175445,217006963136,188297291,祝愿-祖国统一,差生文具多[doge],0,0
95,1053112086,1713158629,216975908432,1918932,单身狗等级,你们说我缺的是笔吗[辣眼睛],1,0
27,1053112086,1713185797,217032040560,1660751461,bili最不正经用户_0x24,up，我想问问手怎么卖？[doge],0,0
278,1053112086,1713084654,216850595728,1292657689,阿诃童话镇,不会真有人觉得缺的是笔不是手吧[脱单doge][脱单doge],0,0
376,1053112086,1713068283,216812090624,481295031,想去江南看看,接接接接接接,0,0
288,1053112086,1713081988,216844808448,295427843,霓倪麻麻,太强了[委屈],0,0
260,1053112086,1713087773,216857817728,172349702,其他类人猿,写的是逢赌必胜吗,0,0
321,1053112086,1713076823,216833405248,922269,星四十四,up你可真是深藏blue…,0,0
502,1053112086,1713048556,216777455680,25622683,视玩Color,自己写的字会侵权吗,0,0
458,1053112086,1713058711,216789825920,499122429,---憨憨不憨,先天小篆圣笔。,1,0
335,1053112086,1713074792,216828879680,393870366,刘一本_lyb,不是，同样都是手，up的能在纸上跳舞，我这就跟猪爪似的[大哭],0,0
81,1053112086,1713162658,216983207232,514423381,雾霾小楠,可恶，你写的那么好看和笔有什么关系！,0,0
387,1053112086,1713067542,216809906784,53776129,一粒软软糖,这是什么颜料！好好看,0,0
551,1053112086,1713023503,216752714016,397823385,吸猫的king_,好真诚的广,0,0
539,1053112086,1713028596,216763462736,1539303164,LanaRuntheWorld,这我学集贸啊[热],1,0
217,1053112086,1713101856,216893161120,390835069,power女巫,接,0,0
208,1053112086,1713103303,216897041840,3493089782008604,苏元韵,会书法的和会画画的都沉默了（思考）,1,0
487,1053112086,1713053732,216781895136,8615374,快叫我饼大王,接,0,0
542,1053112086,1713027580,216761761440,93996920,啦夏1,这个手可以给我用用嘛 [呲牙],0,0
404,1053112086,1713065282,216804408864,308091439,侯咩咩_,满分,0,0
514,1053112086,1713038125,216773089376,18211862,流殇小蛇,甲方捡到宝了[跪了],0,0
171,1053112086,1713116147,216926738080,382492359,日初出大如车盖,能帮写个婚礼红包吗,0,0
63,1053112086,1713169844,216995378560,28712764,最近就想喝甜的,哇，好厉害,0,0
381,1053112086,1713067755,216810567824,480021962,小鱼干儿you,这要是娶了她不是起飞咯，每天都是艺术细菌🦠滋养。[脱单doge],0,0
106,1053112086,1713155675,216968778720,382924435,哈哈hahahah哈,好好看👀,0,0
319,1053112086,1713077244,216834363424,218708962,在身边的小伞,接接接,0,0
447,1053112086,1713060167,216792762960,602154437,白茶仙人,我是配角，这世界让我感到了我的无能[微笑],3,0
323,1053112086,1713076208,216832069248,1523014795,是爱财鬼,@此生最恨数学 @坚挺的尾椎骨一枚呀 我靠,1,1
62,1053112086,1713169870,216995398432,349525255,不要怂正面钢,甲方拍案叫绝,0,0
140,1053112086,1713144031,216946773728,391127358,几个修丶丶,少壮不努力，老大接接接,0,0
118,1053112086,1713152407,216961295760,23312450,浮躁街道的星星,接接接,0,0
538,1053112086,1713028746,216763652992,276994912,冥战,一开始我以为是挖耳勺[笑哭],0,0
198,1053112086,1713104756,216900799840,161249991,奕岚mascot,衡水体神器,0,0
243,1053112086,1713092861,216870540992,102726727,蓝月劫,这是哪家的笔呀,0,0
177,1053112086,1713109980,216915014736,456708536,夏瑾罒,好牛啊我丢！！,0,0
341,1053112086,1713073536,216825835856,15273651,本乃魔尊,画画毛笔一出来我惊了,0,0
185,1053112086,1713108664,216911592096,26864992,阳光泡泡,把你的手给我，让我惊艳哈我周围的人,0,0
462,1053112086,1713058294,216789152192,19277747,动动你的灰色小细胞,这商单接的我彻底服。,0,0
228,1053112086,1713099014,216886075616,348469397,有头没尾的恋爱,人体打印机,0,0
406,1053112086,1713065087,216803932832,3494364726692603,池塘水不健康,甲方捡到宝了真的，美的我想哭🥲,0,0
495,1053112086,1713051697,216779812032,400899939,顾城北徵,多才多艺[支持],0,0
273,1053112086,1713085382,216852201376,1161718289,叶落知秋暮,甲方最满意的一次。,13,0
238,1053112086,1713093485,216872331664,280194310,小凡_先森,缺的不是笔是手[doge],0,0
443,1053112086,1713060660,216793813920,268433646,yl15549331,姐接,0,0
545,1053112086,1713025204,216756795104,414840638,小树苗苗吖,@Oathole 真是开了一扇门又开了一扇窗,0,1
430,1053112086,1713062522,216797928384,9281149,乌鲁鲁星观察员,"笑死我了，这弹幕[妙啊]
“我缺的是笔吗？我缺的是手”
“本来想笑的。看见清面那个残疾人，我就笑不出来了”",79,1
330,1053112086,1713075643,216830843376,3493110506063995,水妈认证-简隋英,接！！,0,0
78,1053112086,1713163029,216983775280,12594071,5个硬币改名吧,"暂时没啥瓜，我先买点看看，
之前一直用的苏菲口袋魔法和free的夜用，",0,0
325,1053112086,1713075872,216831339088,1993394798,bili_1993394798,我每次都把责任推给笔，你这样我怎么推啊[大哭],0,0
188,1053112086,1713108233,216910475392,1546787619,斯莱特林哈利波特,接,0,0
110,1053112086,1713155050,216967375872,435413866,闻樱123,好厉害,0,0
483,1053112086,1713054445,216782897872,482238739,GodDeities,上岸,0,0
314,1053112086,1713078080,216836117600,3493290408151779,行了我是勾石,《禁止在麻瓜面前使用魔法》,1,0
13,1053112086,1713191058,217045352368,352832751,95827丶序列,"这和笔真的有关系吗？
我买了写不出这么漂亮的字怎么办？[脱单doge]",0,1
567,1053112086,1713012267,216721938640,678886574,虾线餐鱼,还有什么是这个女人不会的吗？,0,0
174,1053112086,1713114950,216924996240,475164596,丞相的白斩鸡,只有中文才有书法这种说法,0,0
515,1053112086,1713037568,216772890880,35917231,金语快回家,好好好 你们都要飞升了 就我还没上道是吧,1,0
246,1053112086,1713091262,216866575104,523016632,石蛙辛格-,[给心心][给心心][锦鲤],0,0
408,1053112086,1713064613,216802633568,34507086,樱桃草莓栗子咖啡,不是，你怎么什么都会写啊[大哭],0,0
117,1053112086,1713152566,216961576656,110648616,辰星____Star,想拿这个发财做手机壁纸，up可以拍下正面嘛[保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇],0,0
122,1053112086,1713151790,216960105248,1027691660,努力的大雄Ww,接,0,0
377,1053112086,1713068251,216811963504,481295031,想去江南看看,接接接,0,0
448,1053112086,1713060127,216792683088,365692534,beardedstay,实验血浆好评！！！,0,0
365,1053112086,1713070381,216817599344,3546617393186917,96516693773,逢考必过，逢考必过,0,0
39,1053112086,1713175963,217008125648,484915469,米其林五星上酱,视频同款，我没有看标题看了半天图片怎么想都不是笔看了一下商品标题文字原来是姨妈巾.[捂脸][捂脸],0,0
113,1053112086,1713154104,216964947280,442265082,努力上岸的小钱,接上岸,0,0
176,1053112086,1713113970,216923394864,35546124,太阳与太阳花,绝了,0,0
