Unnamed: 0,oid,timestamp,rpid,uid,uname,content,likes,replies,index_qingxu,index_manyi,bool_tiwen,bool_taolun,bool_wangeng
3254,1753152834,1713139758,216941212736,391207475,南栀倾寒QvO,说真的，我真怕有家长听信这些后逼着孩子吃硫磺,4,0,1,1,1,1,1
3885,1753152834,1713116034,216926568800,11925964,你的代码好多bug,吃呗，死了拉倒，又没人逼你吃，自己连查查能不能吃就往嘴里放，活该。,0,0,1,1,1,1,1
3047,1753152834,1713142967,216945260912,683955,Kuma-ra,典中典壮阳[笑哭],0,0,3,2,1,1,2
967,1753152834,1713175122,217005994400,208907279,似瑾屿,@糖里糖气_的蛀牙 @逐那自由_ @銀杏白 @坂井姐- @哀相夷  长这么大，第一次听说硫磺能吃[眞白花音_疑问],1,1,2,2,2,1,1
487,1753152834,1713185940,217032375376,485643825,爱骑车的地理课代表,真学会倪海厦技术的人的不会生啃硫磺，传统中医学压根没有教你生啃一斤硫磺，自己没脑子乱学又没学好的呆子丢人现眼，但这不是趁机抹黑中医的理由,3,4,1,1,1,2,1
1714,1753152834,1713158620,216975901696,13943582,丶条条丶,挺好的，建议中医粉都多吃点，把紧缺的医疗资源留给需要的人[doge],0,0,3,3,1,1,2
425,1753152834,1713187389,217036019120,3493113679054949,fuhvhkmn,硫磺管控什么？吃土也能吃死人要不把土管控一下？,0,1,1,1,1,1,1
2275,1753152834,1713152647,216961679920,3537514,SkyfreeH,[笑哭]食品添加剂怕得要死，毒物直接生啃。。。真他妈的无知无畏，还无耻！,2,0,1,1,1,1,1
3646,1753152834,1713121468,216931606400,22382504,喵呜喵喵,吃那么多，到时候别人都不敢烧[吃瓜],2,1,2,2,1,1,1
630,1753152834,1713182876,217025163648,7001236,烟花燚,"真是春秋笔法，自己都说了，要炮制。还把倪海厦的视频放出来，没头没尾的。抛开剂量谈毒性就是耍流氓。
很多中药都是要炮制的，直接吃不就是作死。",2,0,1,1,1,2,1
4253,1753152834,1713111912,216919566240,599975294,沁墨鳞,这个已经危害到一些人的生命安全了，想知道怎么处理了，希望有后续[奋斗],0,0,1,1,2,1,1
5829,1753152834,1713095301,216876707168,167909180,带电的逗比,有个农药叫硫磺悬浮剂，这东西是杀菌杀虫的[doge]看到标题：啊？？他们怎么下得了口的啊[辣眼睛],0,1,1,2,1,1,2
2958,1753152834,1713144369,216947382320,1938408401,忽忽略忽,我和本期视频文案的两个up都有过交流，这些人总是认为自己很厉害实际上已经把中医最基本的都忘了…硫磺请问谁见过吃这么多的，还认为没有害处，还有矿物药大部分禁用的原因就是药效太猛很容易造成丧失人命,0,0,1,1,1,2,1
3836,1753152834,1713116765,216927457456,298976428,只是中二罢了,中药有药引的啊……,0,0,2,2,1,1,1
5598,1753152834,1713095912,216878433232,182622037,神之时械刻刻帝,是有硫磺软膏，用硫去破坏蛋白质中的双硫键可以做到去死皮和抑制真菌的效果。但你吃是什么操作？？,0,0,2,2,2,2,1
1520,1753152834,1713162251,216982434272,47686882,胡先生不叫胡先生,[tv_doge]开篇就是硫磺无毒～66666666，我化学学了个寂寞？中医很好用和你借着中医赚钱是两回事,1,1,1,2,1,1,2
358,1753152834,1713188790,217039476752,298003289,哎呦我去BT,"石硫磺具有多种用途，具体如下：

1. 杀虫：石硫磺能够通过破坏寄生虫细胞结构来达到杀死寄生虫的目的，因此可用于治疗疥疮、阴虱等疾病。
2. 防腐：石硫磺中的硫元素能干扰微生物生长繁殖过程中的酶活性，从而起到防腐效果。因此，它常被用于制作食品添加剂或化妆品中以延长保质期，如在烘焙行业中可用作面包改良剂。
3. 杀菌：石硫磺中的硫化物对多种细菌有抑制和杀灭作用，对于皮肤表面出现感染性疾病的患者而言，可以直接涂抹于患处进行杀菌处理。
4. 止痒：石硫磺中的硫化合物具有抗炎作用，能够减轻炎症反应引起的瘙痒感，可用于缓解荨麻疹、湿疹等皮肤病导致的瘙痒症状。
5. 消肿：石硫磺具有一定的解毒功效，而肿胀通常是由体内毒素积聚所引起的一种病理现象，因此石硫磺可帮助消肿。
6. 助阳通便：石硫磺还可以起到助阳通便的功效，对于大便干结或者是便秘的症状，可以选择使用该药物进行调整。

此外，石硫磺还可以改善腰膝寒冷无力以及脚气等疾病，并达到暖胃驱虫的作用。然而，孕妇及哺乳期妇女应慎用石硫磺。

以上信息仅供参考，如需了解更多信息，建议咨询专业人士。在应用石硫磺时，应在专业医师的指导下进行，并遵循适当的用药方法和剂量。
————————————
看来硫磺确实能服用，只不过是一点点…，哪有这么大批量食用的…[tv_点赞]勇",1,0,2,2,2,2,1
5381,1753152834,1713096977,216880948160,129279081,于斯特克佐引,这种教唆民众直接吃硫磺的人就应该直接抓起来。,0,0,1,1,1,1,1
5552,1753152834,1713096083,216878904048,9415725,雲海之上233,[笑哭]我买硫磺粉纯粹是家里水银体温计打破了，散装硫磺用处还是有的但不多,1,0,2,2,1,1,1
4168,1753152834,1713112702,216921218336,20989674,天魔寂灭,白目还是多耶 没事你们不信 我们少数人才能活下来[doge],1,0,1,2,1,1,2
30,1753152834,1713196605,217060178208,546304691,月也微倦入我梦,虽然说那个急性白血病好死，但是换句话说什么他还真吃，实诚的捏[doge],0,0,1,2,1,1,2
4838,1753152834,1713104698,216900827360,27182527,阿莫西林治感冒,能吃。但尼玛不是当饭，娘的，生啃真无敌,0,0,1,1,1,1,1
2705,1753152834,1713147952,216953070752,27675641,珊单Uranus,没脑子的玩意乱吃东西吃噶了也算是一种另类的自然选择吧,0,0,1,1,1,1,1
408,1753152834,1713187694,217036741152,153495565,喵了个咪2060,中药好，中医棒，多吃吃节省医保基金,6,0,3,3,1,1,1
1268,1753152834,1713168196,216992396352,6280207,又一只失去梦想的咸鱼,信中医的不能怪他们的认知问题，就像不能去怪文盲说他不够聪明，真正要论断的是当代的社会环境，是现有的庞大的中医利益集团营造的宗教感去欺骗民众，再加上官方默许的态度导致的，现在还有这么多人信这些东西，主要就是占主导地位的传统价值观，优等民族等一系列下反智倾向的集中体现,1,0,2,1,1,2,1
388,1753152834,1713188054,217037700336,51488065,初墨白,啊？这玩意真有人信了[笑哭],1,0,1,2,1,1,2
2310,1753152834,1713152391,216961288752,41103270,林大人li,妈耶，就算是人参也不能当饭吃啊！石硫磺在《神农本草经》上介绍本来就有毒，用量也是几分到二钱，也就是十克左右。生用内服长期大剂量服用，这是愚蠢。,1,0,1,1,1,2,1
292,1753152834,1713190369,217043573760,336293750,蕾姆哟ヽ,我感觉到一点，那就是这种视频 一半以上都在某些短视频平台，这是为什么呢？[doge],0,0,2,2,2,1,1
4737,1753152834,1713106314,216905098720,8753362,梦与谁人依丶,抖音全是这玩意，吃吧，这波达尔文上大分,0,0,2,2,1,1,2
3862,1753152834,1713116385,216927003264,2902235,德彪嬉,硫磺不行 建议服用雄黄。[妙啊] 至刚至阳,0,0,2,2,1,1,2
5333,1753152834,1713097277,216881676448,356660,李舜生zz,体质偏寒的人 是可以吃石硫磺的吧 体质偏热的人 还吃石硫磺 就会中热毒 不过倪师好像说过 中了硫磺的毒 就吃点鸭肉 解毒,0,1,2,2,2,1,1
5366,1753152834,1713097073,216881311792,440149584,LeahYug,倪海厦的视频没剪辑完，他专门讲过生硫磺是外用的，只有石硫磺可以内服，而且是大热的药，都是少量服用，大剂量一定会过敏，而且毒性很大，一般也就用来救重症！所以大家一定要系统的学习整个课程，千万不能看见除湿，壮阳，就直接啃呀[笑哭],235,42,3,3,2,2,1
2849,1753152834,1713145985,216949888272,474637617,实在不知道该这么起名,前今天看到一个宣传中医的视频号，在宣传一个老中医的时候拿一本旧的对联书说是医书摆拍。,0,0,1,1,1,1,1
5250,1753152834,1713098066,216883765936,294717026,滨之心,靠谱的只有现代医学,1,0,2,2,1,1,1
1265,1753152834,1713168265,216992470064,746157,快乐人二仔,逆天,0,0,2,2,1,1,1
172,1753152834,1713193341,217051647120,353894379,想要快乐不要水,我严重怀疑这个只是幌子，表面上说什么口服，实际上拿硫磺做火药什么的，硫磺能大量流入市场就逆天,0,0,1,1,1,2,1
838,1753152834,1713178035,217013241504,27399180,睡步着觉,这怎么会有人信我服了,0,0,1,3,1,1,1
5146,1753152834,1713099371,216887013264,335943469,欧尼桑,身体不舒服最好找专业的西医或者中医治疗,0,0,2,2,2,1,1
3847,1753152834,1713116623,216927298304,1430646837,ohhhohhhhhh,"传统中医多没劲，整点传统西医,放血,喝水印这多好",0,0,1,2,1,1,1
5090,1753152834,1713100082,216888784032,419750800,秦采衣,我对硫磺的印象一直都是上海硫磺皂，拿来洗澡洗头洗衣服真的好用[doge],26,7,3,3,1,1,2
5767,1753152834,1713095420,216877206752,35757159,唐颂缘明卿,这，竟然没听说过[笑哭]，不过，有些人总是拿着从网上看的乱七八糟的知识片段觉得自己比专业的人还厉害，这就没办法了,4,1,2,2,1,2,1
2143,1753152834,1713154138,216965013920,182645093,化工人丨人下人,吃完硫磺可以喝点水银，中西结合。还能减少毒性[doge],0,0,1,2,1,1,2
915,1753152834,1713176293,217008977456,256786467,曾经的旧梦不须记,这不是止咳化痰的老糖吗,0,0,2,2,1,1,1
4453,1753152834,1713109885,216914712544,343444335,你胡适之的节操呢,"@哔哩哔哩弹幕网 
老子举报好几个这种视频了，你告诉老子没违规？",1,0,1,1,1,1,1
5921,1753152834,1713094945,216875837792,434077796,无名大汉,第一[doge],2,0,2,2,1,1,2
4974,1753152834,1713102316,216894312656,239778593,马口化脓灸,张锡纯？阿司匹林石膏汤[doge],0,0,2,2,1,1,2
5045,1753152834,1713101050,216891114880,288650214,漠是卑微,一个小伙在24天内吃下了近400克石硫磺，这使他的身体发生的变化（,0,0,2,2,2,1,1
1798,1753152834,1713157539,216973684960,10237940,凸激队长,自然选择了属于是,0,0,2,2,1,1,1
471,1753152834,1713186399,217033483456,107780820,soledotila,快进到“一位某某某吃了一堆硫磺，这是ta身体的变化”,0,0,2,2,1,1,1
1850,1753152834,1713157075,216972434992,12449781,憨圆菌,光硫磺不管用，直接上五石散吧，劲大,4,0,2,2,1,1,1
4225,1753152834,1713112194,216920023856,24582607,清川沐,硫磺熏的东西知道不好，石硫磺啃起来身体倍棒是吧[捂脸],1,0,1,2,1,1,2
3863,1753152834,1713116359,216926929360,598348436,我就是怕鲁,我觉得可以给那个吃硫磺的人颁个达尔文奖一点不过分,1,0,2,2,1,1,1
3442,1753152834,1713135957,216937792416,451429298,昀鹤壁,@爵土豆,0,0,2,2,1,1,1
5055,1753152834,1713100795,216890463056,231289107,联邦神经研究院长,"伤寒杂病论 汤头歌 本草纲目 黄帝内经 叶天士医案 这些看完再来说什么网络自学传统医学吧 传统医学只能说于现代医学起一个辅助作用 宏观自学怎么能和微观医学相提并论呢 我承认中医是上古智慧瑰宝 但是现代医学体系的能力 中医是远远达不到的 
我总觉得一些人在制造焦虑以达到不可告人的目的（中药材涨价等）[辣眼睛]",6,2,2,2,1,2,1
5153,1753152834,1713099244,216886803584,480458298,拿下拉格朗日点,请问，物理，化学，数学....分中西吗？,1,3,2,2,2,1,1
5103,1753152834,1713099897,216888347616,36979827,还在嘴硬还在嘴硬1,让他们吃，不智是该杀,1,0,1,1,1,1,1
1114,1753152834,1713171480,216998391568,923870,子非玉,热知识，无论什么医学，学习时间都以十年起步[妙啊]而赛博神医，三天出师,1,0,2,2,2,2,2
4131,1753152834,1713113051,216921748432,216495899,旧语惊梦,吃硫磺。。。看得我真的惊掉下巴[哦呼],0,0,1,2,1,1,1
3833,1753152834,1713116799,216927117856,3493132708613030,沙雕time,抖音上那些中医，只要有目的的搜搜看。与其说那些人是中医，还不如说那些人是邪教。,0,0,1,1,1,2,1
2733,1753152834,1713147586,216952466240,383868004,八重静音,"我学的就是中医，在学校那会也学一大堆临床知识，比如解剖药理病理生理诊断啥的，跟着老师学都没学明白，实习的时候看着病人还两眼一抹黑，我还真不信没老师带着自学的那些人能学到什么水平
要是自学中医可以试试学一些传统的养生功法，比如八段锦太极拳五禽戏啥的，对身体还有好处，至于视频里生啃硫磺……尊重祝福🙏",149,37,1,2,1,1,1
995,1753152834,1713174471,217004558864,4285267,郁闷的瓢虫,中医为什么一直被很多年轻人厌恶就是这些打着中医名号的假医生假药师和卖保健品的给搞臭的,0,0,1,1,1,2,1
