Unnamed: 0,oid,timestamp,rpid,uid,uname,content,likes,replies,index_qingxu,index_manyi,bool_tiwen,bool_taolun,bool_wangeng
456,1953243927,1713097984,216883533264,610716165,酸奶味儿冰激凌,顾总终于回归啦～啦啦～啦啦啦～啦啦啦啦啦啦……[星星眼],6,1,3,3,1,1,1
5614,1953243927,1713006136,216706189264,18169317,爱吃面条协会常任理事,芜湖全员回归啦！,0,0,3,2,1,1,2
2286,1953243927,1713019839,216742955744,21719205,飞行的消星星,我要这个阵容！原班人马！哈哈哈哈哈,0,0,3,3,1,1,1
1439,1953243927,1713033079,216769274144,18497175,五号夜骐,这许管家还挺难鲨[doge],1,0,2,2,1,1,2
892,1953243927,1713068332,216812070352,555814685,Nana07_,众神归位,2,0,2,2,1,1,1
3252,1953243927,1713012478,216722446320,347013119,Lastspring_d,你们几个最有意思,0,0,3,2,1,1,1
4471,1953243927,1713007513,216709701808,588586970,癸能双壬聿,00:34,0,0,2,2,1,1,1
1504,1953243927,1713030613,216766497168,234466475,生民卷阿,一到十又重新看了一遍，哈哈哈哈哈哈,0,0,3,2,1,1,1
943,1953243927,1713066835,216808049856,171990499,YicokNar,快更快更好喜欢，一秒都等不了了，好想一次性看全集[脱单doge],1,0,3,3,1,1,2
3717,1953243927,1713009814,216715635040,3493085505915638,シュルレアリスム,喜欢顾总和许管家哈哈哈哈哈哈哈哈,2,0,3,3,1,1,1
5185,1953243927,1713006453,216706934864,69482670,一只椰树,许管家今天又死了一次[笑哭],0,0,3,2,1,1,2
1866,1953243927,1713024503,216755360160,437393580,灯笼-O-,"好消息许管家复活赛打赢了
又一个好消息许管家又死了",52,0,2,2,1,1,2
4328,1953243927,1713007831,216710440400,441871143,Yang尝酒,可是他看她的眼神也不算清白[tv_大哭],0,0,2,3,1,1,1
903,1953243927,1713067849,216810968208,335085513,百大电子党,新角色登场 顾德拜[笑哭][笑哭][笑哭],0,0,3,2,1,1,1
1526,1953243927,1713029962,216765552672,178684482,姚倦限定花裤衩,笑晕了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,0,3,3,1,1,1
2135,1953243927,1713021090,216746467632,150179026,文明和谐的A考生,哈哈哈哈哈全明星阵容,0,0,3,2,1,1,1
5130,1953243927,1713006500,216707134000,355924133,40935617659_bili,舒服了,0,0,3,3,1,1,1
3058,1953243927,1713013625,216725492160,438824393,礼貌发癫,复活吧！许管家！,0,0,3,2,1,1,2
5506,1953243927,1713006221,216706420208,2974799,施辄_,一半妆笑死,3656,7,1,2,1,1,1
2261,1953243927,1713020041,216743577952,31511463,槛花笼鹤,喜欢这个顾总的长相，哈哈哈，虽然不是粉丝，但是每次都会点进来看看顾总回来没,1,0,3,3,1,1,1
1602,1953243927,1713028259,216762922080,346094200,澜光cccc,哈哈哈哈哈哈哈哈劳力士,0,0,3,2,1,1,2
3095,1953243927,1713013457,216725094528,109630220,狐尔丹,许管家厉害呀，两次暗杀都没死[doge]不愧是老宅的管家,0,0,3,2,1,1,2
2252,1953243927,1713020104,216743722048,504651076,露可噜噜,好看！爱看！,0,0,3,3,1,1,1
3587,1953243927,1713010468,216717241408,131411102,深水避风港,娇娇撞飞许管家那段天知道我看了多少遍！,133,4,3,3,1,1,1
5331,1953243927,1713006344,216706683536,24813510,林远Lemon-戒抽卡中,好耶原来的顾总回来了，赵管家也出镜了，加上新管家，剧情的疯癫指数更up了[喜极而泣][喜极而泣],6859,10,3,3,1,1,1
3774,1953243927,1713009610,216715079824,429837733,新米与甜酒果,笑死了，好爱看啊！,0,0,3,3,1,1,1
2696,1953243927,1713015957,216731982416,5565803,夜辰911,这期的质量好高 好好笑,0,0,3,3,1,1,1
3023,1953243927,1713013823,216725992464,7249607,萧竹墨r,原班人马好啊，而且这期笑点好多[脱单doge]三连了,0,0,3,3,1,1,2
2171,1953243927,1713020736,216745531584,5445502,颜宝宝啦啦啦,我都顾总回来啦！！！[脱单doge][脱单doge][脱单doge],0,0,3,2,1,1,2
5004,1953243927,1713006649,216707503616,4646805,系统不让改名,哈哈哈哈哈哈,0,0,3,2,1,1,1
1501,1953243927,1713030741,216766651072,32195100,知意.,这个阵容很好！！！剧本也很好！！！就这样拍下去！咱不白看你的，给你投币点赞[脱单doge],6,0,3,3,1,1,2
3990,1953243927,1713008777,216712911968,1160224700,零玖汐0v0,编剧简直是天才！比现在电视剧的编的都好,0,0,3,3,1,1,1
4496,1953243927,1713007469,216709507280,40835674,莹123as,就这个组合，请继续,0,0,2,2,1,1,2
3310,1953243927,1713012090,216721387120,2677681,庚戌早日暴富,这个顾总好有信念感,0,0,3,3,1,1,1
823,1953243927,1713070616,216818289200,395884609,噜啦啊噜啦啊噜,啊啊啊，顾总好帅！！！,1,0,3,3,1,1,1
495,1953243927,1713094673,216875284896,18461051,三三伞伞,可以来点狗血的经典梗，比如得病失忆，什么给你五百万离开我儿子之类的，想看王妈吐槽,0,0,2,2,1,2,2
4883,1953243927,1713006806,216708005936,20069705,居然消耗6个硬币,化一半脸的妆 笑死我了[笑哭],0,0,3,2,1,1,1
5160,1953243927,1713006472,216706951344,178055377,孤城残花落,为了熟悉的顾总和赵管家回归（还有王妈），投两个币[脱单doge],0,0,3,3,1,1,2
84,1953243927,1713178021,217013152992,19308030,一只知更,哈哈哈,0,0,3,2,1,1,2
4426,1953243927,1713007619,216710017056,281176106,墨鱼14,原版人马开心开心,0,0,3,3,1,1,1
1691,1953243927,1713026765,216760251168,1728240,逆光の温柔少年,好看，爱看，加油[星星眼],0,0,3,3,1,1,1
1497,1953243927,1713030923,216766896672,351530697,zier_p,赵管家好可爱,0,0,3,3,1,1,1
3854,1953243927,1713009290,216714273456,3493111367993686,Ei团子,写实[笑哭],0,0,2,2,1,1,1
2120,1953243927,1713021287,216747130256,43671089,wuli雷,哈哈哈，果然没有王妈这个家要散,0,0,3,2,1,1,2
3026,1953243927,1713013796,216725896736,627320647,清音浮玥历寒影,顾总换回来了？,0,0,2,2,2,1,1
1292,1953243927,1713052239,216780337616,9588131,KAruna小汤圆,13个小时140万播放，看来大家都想看这种[生日邀约_比心],0,0,3,3,1,1,2
3268,1953243927,1713012370,216722250816,434943007,今天真的真的不熬夜了,哈哈哈还是顾家好看,0,0,3,3,1,1,1
52,1953243927,1713186235,217033209488,10413512,LoveFORhim,顾总好帅,1,0,3,3,1,1,1
4278,1953243927,1713007966,216710784752,275840297,先给崽崽占个位置,感觉顾总更帅了,0,0,3,3,1,1,1
2549,1953243927,1713017708,216736938528,1480835527,举个lizi,为啥封面没有我家娇娇呢[妙啊],0,1,3,2,1,1,2
4118,1953243927,1713008402,216712020160,14171354,应飞声,好好好好好好好全明星回归！！！！！！！！！,0,0,3,3,1,1,1
4498,1953243927,1713007463,216709566480,3546563041299035,浅初恋,答应我，这个原班人马一直拍下去�[保卫萝卜_笔芯][保卫萝卜_笔芯],1,0,3,3,1,1,1
3869,1953243927,1713009239,216714071792,597572211,可是人家忍不住啦,顾总！顾总！顾总！,0,0,2,2,1,1,2
