,oid,timestamp,rpid,uid,uname,content,likes,replies
1964,6731067,1573570309,2101187965,471776365,回到2O48,干货！看了很多线性代数的视频，都是在行列式或矩阵下讲该怎么运算，却从没讲过为什么要这样算，看了这视频很多疑点都捋清了,0,0
1556,6731067,1601826404,3563816465,14004063,福德Fude,大一选线代真的想死,0,0
1870,6731067,1580743690,2326519610,23513656,Rayarrow,推荐一本书 Linear Algebra and Its Application. 作者David C. Lay 也是非常多例子、非常形象的各种几何堆上来，和视频里面画的那些图非常非常像。[呲牙],3,2
166,6731067,1697787162,190840762816,448655219,stardust炸虾球,❤️主人Sama~找到了一个有趣的视频喵~还希望您喜欢 喵呜~~想要奖励喵~❤️@哈士奇中战斗哈,0,1
2430,6731067,1515346840,575490359,1290328,吾妻面码,我很庆幸见到了这个视频，最起码把我第一章学的内容全部串了起来，否则直到考完试我可能都不知道线性变换和矩阵乘法的联系,0,0
2383,6731067,1521638416,694282275,4397900,朝饮木兰坠露,《线性组合、张成的空间与基》作业:一个张成空间的一组基等同于物理世界中的基本粒子，这些基本粒子无法被其他粒子组成或者取代，但是却能够聚合成为大千世界。如果一组基中出现了一个与其他基线性相关的向量，那么这个基的效果为零，因为它本身能够被取代，在张成空间的过程中不具备形成新的维数的能力。因此这个定义合乎情理。,3,0
2121,6731067,1555827388,1546704611,236578578,2可乐Q,老师讲的真好(°∀°)ﾉ,0,0
2542,6731067,1502812947,378034325,19277747,动动你的灰色小细胞,如果有二次型啥的就好了，更直观地了解曲线,0,0
2316,6731067,1531915397,913120042,39541643,不是-小白,理解线性代数中的数学结构，远比计算行列式重要，比如某些教材把矩阵的秩用行列式的子式定义，而在高代中用行空间或列空间存在一个整数n  使得空间内任意向量组线性无关的向量的个数小于或等于n  去定义矩阵的秩就显得非常的清晰。,1,0
1968,6731067,1572942410,2082660135,30681639,尽枝_,Up是神仙啊啊啊感谢您拯救我,0,0
2854,6731067,1477107519,155492880,10929240,穿人字拖的鱼,沉迷学习日渐消瘦(╯°口°)╯(┴—┴,2,0
1142,6731067,1634044962,5573133428,22918232,陋室德馨1,从计算机图形学过来的,0,0
2392,6731067,1520469234,674424780,130201510,TTSOUP_,东华打卡,0,0
2219,6731067,1543653243,1214645274,40174047,不甜的浪味仙,太屌了,0,0
1947,6731067,1574854852,2136162474,453636490,南瓜瓜子子子,请问2Χ3矩阵 叉乘 3Χ3矩阵的几何意义,0,0
2773,6731067,1481208692,171027646,8720406,米玛塔尔之盾,"建议大家发有重要意义的弹幕时，用顶端或者底部，滚动的话太分神了没人看的。
一己之见",11,1
554,6731067,1669641750,139510876448,245562603,好白一只咖酱,同济线代教材不讲人话 我不想读辣[笑][酸了],0,0
2070,6731067,1560524607,1683538364,5669308,ZBLAoA,"我看这种视频从不开弹幕（−＿−；）
最多碰到有些有意思的地方，比如π被拉得好长好长或是眼睛没了或是很委屈的时候才会开一下看看弹幕怎么形容。
我看3blue1brown倒不是为了考分，虽然我还正在学习，但我对它感兴趣的地方是它的动画和讲解很到位，尤其是喜欢引出事物的本质，让人感觉很享受。虽然有时候太慢了，但是总有人需要缓一缓嘛，2倍速到想看的内容就可以了。[小电视_赞]
这比某些摆着架子又吞吞吐吐教不出来太多真东西的老师们可靠谱多了，最重要的是，表情丰富的π可比老师的脸好看多了[2233娘_大笑]",1,0
11,6731067,1711351383,213929985952,23083508,神奇的阿森,大学线代学得迷迷糊糊，现在读到博士了才觉得线代真的无处不在,2,0
2235,6731067,1541494997,1169303303,3733507,元嘉草草_,给大家推荐一本外国人写的书《线性代数及其应用》，有翻译版，写的不知道比国内那些书高到哪里去了，直击线性代数的本质，这个视频里的东西这本书都讲过，还有写到了线性代数的很多实际应用场合，比如计算机，经济学等等。,16,7
2750,6731067,1482763154,177821180,10783631,魔法小分队队长,"非常不错的视频！
这个视频对想要深入了解线性代数对人作用很大。另外我上传了一个视频是专门应对期末考试的，教你40分钟掌握线代的基本法。av7706337。希望能对大家有所帮助。",19,2
1130,6731067,1634383407,5594741442,647277632,_许天骄_,想问一下没学过线代的可以当预习用吗,1,2
384,6731067,1682472316,162476319648,697616819,wydgvvc,可能是这个答案吧,0,0
2961,6731067,1476961777,154937951,944327,蜘蛛,收藏不看系列,1,0
787,6731067,1654777504,116193697088,360718109,杂王,所以矩阵的初等变化该怎么解释呢,0,1
1521,6731067,1603700454,3640305141,59010295,Eisenflussig,2104听天书,0,0
1048,6731067,1640346389,96254080016,503193830,御坂19058号,良师啊[大哭][大哭][打call][打call],0,1
534,6731067,1670556717,141020829168,445382670,一只厉害y,真的讲得很好，线代没学懂的小伙伴快来看[打call],1,0
382,6731067,1682585843,162654649680,661407087,Wakatoshiiii,最喜欢听叉积那一块。叉积听了好多遍，没事就点开来听，每次听都像初三那年看控方证人看到结尾时那种从头皮到脚趾的震撼，这种醍醐灌顶的感觉真的非常非常好，就像到达了高峰体验的状态，叉积那里真的非常非常伟大，每一句话都非常非常非常好,0,0
1839,6731067,1582302438,2407798430,166626295,CinnabarHgS,我发现分屏用Typora边记笔记边看3b1b的视频简直太享受了，有种吸上瘾的感觉[惊喜],0,0
2849,6731067,1477145512,155748844,351747,ZERO·黑石瞳,在读预科 刚刚学完矩阵。。然后附录有个Not Examinable的矩阵变换。。看完一脸蒙蔽。。还好有这个可以让我理解一下本质QAQ,0,0
2730,6731067,1484639958,186756602,337325,棍斤拷,"通俗的讲解是很重要的，只会照着教材讲的老师不是好老师（并且，我并不认为“通俗”是教材本身需要达到的标准）。然而，不论有多么通俗易懂的讲解，永远不要放弃自己思考。
因为那样还有什么乐趣可言呢？",3,1
359,6731067,1684457476,165882908384,1370014048,TomRemaker,66666,0,0
2827,6731067,1477326502,156480932,3758035,bili_3758035,"08第二部分 - 以线性变换的眼光看叉积所提出的问题：
根据行列式的性质说明为什么给出的函数是线性的，何解？？？求助",0,5
2423,6731067,1515916361,583642853,20628432,账号已注销,这个合集在网页端搜不到是怎么回事,0,0
1334,6731067,1619450089,4473136475,97344558,XiaoJake,08:31 你们怎么理解这里的 &#34;剪切&#34;呢?  把 &#34;shear&#34; 翻译为  扭 会不会更好一点?,0,1
2788,6731067,1479829935,165525741,12637790,斐多踩单车,还有国内的教材的确很烂，如果想要学数学，而不是记定理记公式去应试，最好尽量看各种优秀的英文教材。关于线代，推荐S. Axler，Linear Algebra Done Right 3rd ed.,3,1
1836,6731067,1582595955,2423673597,388019086,Merrot0,求转置阵的理解！！！求转置！！！！,0,1
1053,6731067,1640103144,95964957552,6015764,东山再起德彪梦,国外教材好像都不讲矩阵的伴随啊，也没有逆序数,2,0
2323,6731067,1531471610,899681453,8711355,步宜酒琉K-09,所以伴随矩阵怎么理解呢,0,0
1874,6731067,1580470953,2314281245,397361514,朝途_,太棒了！！！！！！写作业写累了就来预习一下，换换思维,0,0
1031,6731067,1641309421,97473601856,649318485,渔晞啦,讲得好到我想骂娘[doge],2,0
183,6731067,1696561604,188957025824,38675345,palmlan2,"请问，为何原点改变后的变换就不是线性变换呢？比如（0，0）移动到（1，1），基相对新的原点保持不变的变换，一样可以满足线性变换的技术性定义呀（相对新的原点，所有向量其实没变，线性关系自然不变；相对老的原点，所有向量只是加了【1, 1】而已，线性关系仍保持不变）",1,0
1971,6731067,1572571520,2071248332,16541847,doing__,有一说一  翻译在我怀里,0,0
2067,6731067,1560840351,1692794554,23513009,青玉燕,虽然线性代数已经考完了一年，但不看这个视频我还真不知道矩阵这些是怎么来的。。。。,0,0
2084,6731067,1558859716,1634019220,22216604,younger-1,"07 点积 
没懂的童鞋看这里：

这堂课可以理解为证明向量a在向量b方向的投影乘以 |b| 等于向量a与b的点积
1. 首先证明向量a在向量b方向的投影等于向量a与b方向单位向量的点积
2. 向量a【x,y】在向量b方向的投影可以理解为对向量a进行了某种线性变换
3. 这种线性变换是从二维到一维（数轴）的变换
    找出这种变换：【i hat  j hat】
    通过对原来的基向量 i(1,0)与 j(0,1)对向量b方向作投影
    设b方向的单位向量U(Ux  Uy)
     i hat = Ux , j hat = Uy
    所求变换为 【Ux  Uy】
4. 矩阵 【Ux  Uy】与向量a【x,y】的乘法结果等于向量【Ux,Uy】与向量a【x,y】的点积

[doge]启发：
对任一线性变换，只要其输出空间是一维数轴，就有一向量V（或矩阵）对应这一变换
应用变换和与向量V做点积是一样的
向量V的对偶就是这一线性变换
多维空间到一维空间的线性变换的对偶是多维空间中的某个特定向量
[害羞]即：将向量理解为线性变换的物质载体、概念性记号，而不仅仅是一个箭头",2,0
470,6731067,1675924419,151524162944,1029476328,l鲸落lll,朋友们，有类似的数学博主推荐吗？,0,0
1600,6731067,1597918753,3380628347,13227613,再刷推荐剁手,看了三个月了，常看常新，我要投100个币！！,0,1
827,6731067,1652502126,112922267152,293592569,桃李言,为什么我没在学线代的时候翻到你呜呜,0,0
1252,6731067,1626118363,4898208017,1721419,花嫁丶沫,收藏比点赞多系列。[doge],0,0
2921,6731067,1477019368,155112747,18761086,道聽途說DAS,谢谢，已收藏,0,0
1767,6731067,1586446726,2686387365,326795472,账号已注销,请问有人能告诉我第八讲中三维情况下WxV所得的新的向量大小是多少吗 有点没看懂第八讲是想说明一个什么问题,0,0
283,6731067,1691290425,179268112592,384803930,光在引力场中是弯曲的,好棒,0,0
1590,6731067,1599399506,3463734439,7824889,Asahi-P,看了之后想重修线代,0,0
100,6731067,1702374588,198300596336,447590,节奏猎人dbx,08第二部分那里省略了许多细节，给我们留作作业。就是该怎么判断一个函数是不是线性呢？还有为什么是线性的就可以把这个函数表示为一个矩阵乘法？这需要补充另一段资料,1,1
2058,6731067,1561875054,1724493793,596124,晓蓝WQuiet,"还有个问题 说是行列式某两行成比例那行列式就为0 如果那是因为秩少了的话.我能不能这样 {2,1,1 ; 1,1,1 ; 1,1,1} 也就是22,3两行消成1行 2,3 两列消成一列.那就是一个二维的了.",0,1
2874,6731067,1477051391,155262898,744113,撒玛莉亚,理科生必备...谢谢啊.......,0,0
2734,6731067,1484019769,183558803,185571,周底休息,我又来顶了,0,0
1329,6731067,1620026589,4506421239,382116391,灿十二,有没有同学记笔记了，可以分享一下吗？,0,0
2262,6731067,1538979923,1116154937,18711324,啊菠萝战机,大一新生瑟瑟发抖Σ(ﾟдﾟ;),0,0
2292,6731067,1534714144,1009602351,16147045,OkieDokie_Ami,RESPECT!!!!!!!,0,0
33,6731067,1709653365,211129268352,351512541,杜阚,国内构式教材开局行列式[嫌弃] 我学完一学期连线代是干嘛的 我学的什么东西都不知道[辣眼睛],1,0
2932,6731067,1476982422,155056437,2038754,完全不OK呢,我在B站发现了什么！,0,0
2254,6731067,1539927406,1135310841,382937,UnVGX4KIUm4E,(°∀°)ﾉ,0,0
1831,6731067,1582810463,2437108809,160564650,Yyyy_l,我想问一下 在不了解线性代数的情况下 可以听这个视频吗,0,2
1725,6731067,1588566151,2836182585,353553684,奥卡姆的刀片,6666666666仿佛开启一个新世界,0,0
1158,6731067,1633315131,5518929383,307758344,舒噜噜噜,同济线代，害人不浅,0,0
1554,6731067,1601986212,3571116691,350524941,Prometheus_7,up主在介绍线性代数的时候，能不能引入生活中的一个实际例子来解释某一个概念或是参数的实际意义，比方说可以通过股票价格矩阵来介绍该矩阵中的特征值所代表的实际意义。感谢。,0,0
1838,6731067,1582361588,2410530720,1433856,Perfuma,[热词系列_你细品],0,0
455,6731067,1677116156,153513410672,94196324,就让星光偷吻玫瑰,非方阵的逆矩阵代表什么几何意义有讲嘛,0,3
2657,6731067,1492394909,238662006,53462736,竹申水,太有帮助了！！正在学线性代数，看这个视频给我引入了一种新的对问题的思考方式，大赞！！,0,0
73,6731067,1704292063,201571774976,413591239,健康工作50年,三维矩阵是如何影响体积的？有没有大佬能讲一下，以及三维矩阵的计算方法与体积的关系,1,0
286,6731067,1691036001,178690621824,701249819,拖拉机夫,每看一遍都有收获，句句有真言啊[热词系列_妙啊],1,0
966,6731067,1645624255,103434854704,474763017,清风一两半,实在是太棒了！,0,0
2442,6731067,1513854420,519951125,60409825,油炸地球糖,"求关于转置矩阵，正交矩阵和正定矩阵的本质
我知道我太菜了我这就去办退群手续( ´_ゝ｀)",2,1
2965,6731067,1476957640,154917366,1453765,甜蜜且乖qwq,沉迷学习无法自拔！数学狗献上硬币！,0,0
364,6731067,1684218203,165470996512,252953278,为什么这样子_-,个人理解几维向量就是几种不同维度事物的互相组合 基本的平面向量就是方向和坐标的组合 以此向量可以拓展为任何元素维度的组合,0,0
2721,6731067,1485506315,192512089,35380767,失灯影,还有人在陪我！过年也要好好学***,0,0
