,oid,timestamp,rpid,uid,uname,content,likes,replies
3911,1953070385,1713022423,216750097840,1182711177,一一的摄像机,今年是国家打击网络谣言专项年，猫一杯年后发的视频并迅速发酵，可以说是撞枪口上了。今年各地的网警一大队都会实时监控舆情发展，并对影响力大的视频进行验证，所以这次是给所有自媒体创作者头上悬了支剑。,2,0
528,1953070385,1713109417,216913616208,401081621,鲨鱼皮蛋爆破手,最开始就看不来猫一杯，因为觉得她的视频大多都很做作，但我也没有说什么毕竟存在即合理，但是抖音老给我推这个博主，点了四五次不感兴趣还是推[辣眼睛][辣眼睛][辣眼睛]本来无感直接反感了，现在封号上热搜倒是又推给我了。,1,0
1320,1953070385,1713074818,216828904224,245123015,见知之障,后面一面墙太赞了。,0,0
1040,1953070385,1713082645,216846260912,8937495,Mxo猫杀丸,[doge]朱一旦全是虚构的，不一样很有意思,2,0
1036,1953070385,1713082749,216846496560,9634567,OlyLis,《完成恶劣影响》[doge]现在大家看抖音不就图一乐吗,0,0
1417,1953070385,1713072638,216823579920,251060532,爱囚黄昏恋,自己也在蹭热度,2,2
1968,1953070385,1713065183,216804051728,35231081,芥子長安,一两年前前第一次刷到猫一杯就拉黑了，感觉看她的视频太侮辱智商[笑哭],0,1
623,1953070385,1713104338,216899725248,1853553732,阿布利列呐,我就很好奇一个事，她有个牙ben掉的视频也是假的吗[微笑],1,0
2209,1953070385,1713061342,216795194832,30745378,Zakkaざっか,背景板不错,0,0
1342,1953070385,1713074335,216827805920,4595668,z7311873,《你了解我家猫一杯吗》《我家猫一杯不需要剧本》《人家根本不缺钱》🤣👉,1,0
3450,1953070385,1713028409,216763021712,344170969,KalashSeverin,为什么阿美想尽办法封杀TikTok不是没有原因的[吃瓜]人家又领先我们一个版本咯[大笑],0,0
2433,1953070385,1713058279,216789072784,17101376,炸火腿肠好吃,"这种一看就是段子啊，真有人相信是真的？
奇怪的是这么一个普通的段子，怎么会这么火？小学生丢作业被找回，这种剧情之前已经被拍烂了吧，她这个也没什么特殊的地方，顶多表情夸张了一点，其他人还专门驱车千里送作业呢，成本比她高多了。
天才小熊猫做的就挺好，故事内容也是一眼编，但准备充分，道具、场地都能圆的上，并且没有嘴硬，跟人犟嘴说就是真的",1,1
934,1953070385,1713087136,216856381616,3493279855282629,千屿江浔,牢猫还能复出嘛？[tv_doge],1,1
764,1953070385,1713095489,216877264992,346635174,还是小v啊,那你当时怎么不吐？,1,0
482,1953070385,1713112494,216920670320,46081110,小急急急祥,希望可以出台标明段子、收费探店、收费测评出来，现在很多都分不清,4,0
937,1953070385,1713087054,216856249600,13317559,海阔天空呀-,首先我不是在批评什么？其次我真心想问即使在巴黎厕所捡到小学生作业有什么值得热搜的吗？我觉得如果是真的也是个很平常的事情吧，我意思是说发生了的话最多跟朋友分享一下笑一下就没啥意思了啊，是什么很有趣的东西吗[笑哭][笑哭][笑哭],9,0
1284,1953070385,1713075459,216830438096,361798853,樱樱怪卡莲,突然想到星野爱的那句，“谎言就是我的爱。”,4,0
2883,1953070385,1713051823,216779901888,379445,破损剑柄,@bugman24K 咱要是跟新不行，要不跟汤姆老师学跳舞也行吧,2,1
1965,1953070385,1713065218,216804079088,33380783,Coca-Cola天下第一,@Pepsi-Cola天下第一 @纵横捭阖_ @TFTYTTF,0,0
672,1953070385,1713101354,216892007072,277804480,柴米猫,"情侣日常
随机挑战
吐槽周边
捡猫救助
萌宠日常
不敢说所有，至少这几个题材都是有“发挥空间”的，如果是真实的且有趣的，那肯定不错，但就是有那么部分鱼目混珠的，搅乱了创作环境。",1,0
219,1953070385,1713156513,216971058320,145709330,lambo-1,还真有人当真了啊，不都是看个乐呵吗,0,1
143,1953070385,1713166489,216989535360,1918058295,高糊の404,说的好啊 有脑子,1,0
2557,1953070385,1713056343,216785765136,276708705,窃格瓦拉的信仰,蹭热度就蹭热度嘛，别整的自己很正义一样,2,0
817,1953070385,1713092855,216870607568,16661753,ACHIHYU,原来是踩了双减的雷 还真没想到（我自己也是会买额外辅导给小孩，不过每天只布置1页里面的几题）,7,3
3204,1953070385,1713035384,216771371456,23177920,芜凰,她这个多看几期就能发现不对劲了，地点很不明确，一会儿在国内一会儿在国外的，而且逻辑很相似（现实那有那么多逻辑类似的东西）。我关注的另一个美食博主也是国内国外到处跑，但就行程挺明确的。最起码她发存货的时候大家都能猜到是存货。,1,0
1956,1953070385,1713065257,216804232256,93271920,秋霜の落叶,"b站经常给我推她的视频，但是比较反感她的妆容面相，愣是一次都没点开过。
做生活区的，拍这种日常的，我相信他/她一开始的分享是真实且有趣的，因为活了那么多年，肯定有一些以往经历的独特看法。但是随着粉丝数量上涨，关注度上升，up主的压力也上升，在这种情况下光是保持对正常生活的享受都做不到了。又谈何再进一步，能“发生”一些有趣的事情在自己身上呢？
在这种情况下，很难有人再分享完全真实发生在自己身上的事情了。因为那些事情可能本身很无聊，或者事情有趣，但已经发生在别人身上了，观众会觉得无聊。所以不可避免地会有虚构的成分在里面。虚构的比例有多大，完全看up心情素质而言。
这也是为什么拍生活区视频为啥会被人称为水视频。观众期待的是真实和有趣相结合的vlog，是一个孤独的灵魂渴望在互联网上寻找一个有趣的灵魂。倘若这个灵魂再有趣，但不真实，那也只是虚无缥缈的，只是单纯把大众的灵魂当成自己爆米的工具。
我唯一一次点开猫一杯的视频，就是她的道歉声明。这个封面上的妆容，丝毫让我提不起半点讨厌的想法。因为这个视频下的她无比真实。乐",1,0
671,1953070385,1713101437,216892077584,2283184,魔法QB小圆脸,联想到有一段时间特别火的宠物沟通师视频，希望也可以消停消停，明显整活的除外,0,0
2025,1953070385,1713064591,216802682608,2006406755,蜜桃四季-春,汤姆后面的墙太帅了！！！[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge],4,0
3737,1953070385,1713023844,216753622016,242565034,狡猾的滑滑,"终于有up说到我想说的了。这种博主每天三天两头碰到奇葩事新鲜事，一惊一乍地说出来。现实中哪有这么多事让你遇到啊。
早期的时候刷到还会看一下，觉得挺新鲜。后面觉得套路太严重了，每次都是遇到什么槽点一堆的事在那里吐槽，只是具体内容不同而已，而且叽叽喳喳的太聒噪，就不喜欢看了",247,11
1978,1953070385,1713065089,216803863936,416200091,临月の世界,她那个量级根本不用她操心视频更新的问题，有团队有资金，但非要作,0,0
3220,1953070385,1713034947,216771043488,86957953,忙碌的乐乐,果然墙倒众人推啊,0,0
889,1953070385,1713089373,216861880416,15865181,LsaSSSS,[辣眼睛]请网友和官方千万别美化这种做法，什么“炒作”“博流量”“剧本”之类的词语，在我看来本质和“欺诈”没有任何区别。真的，年轻人有些冲浪能手可能一眼看出剧本就图个乐，但90%的普通网友呢小朋友中老年人或单纯点的年轻人（至少我身边的人）真的就以为这就是事实并且深信不疑up主。他们被这种up感情玩弄的团团转，热度上去了商家打广告接单价格上去了，卖点东西吹的天花乱坠到底好不好用也不知道但就是有粉丝愿意买单，说到底流量和钱都是出自网友。你说这本质和那些说家里人重病求助，欺骗网友的感情和钱，有什么不同？只不过省掉了商家广告这一环，一个骗的感情是“同情”，一个骗的感情是“喜爱”。换种说法，发个视频道歉说“家人重病”纯属剧本然后接着做视频你觉得能忍？,2,0
249,1953070385,1713153599,216963731312,43055103,得胜沙的浮华,抖音上有一个马统君的，她的日常也是基本上过的跟段子一样，各种人设和稀奇古怪的事太密，这件事出来以后我都怀疑是不是也是这种情况,0,0
2722,1953070385,1713054478,216782874352,44454193,全球作死小能手,我一开始刷到过她的视频，看封面我就觉得这个人面相不对，一股浮躁气！我就不感兴趣了！[2233娘_喝水],0,0
4167,1953070385,1713021305,216747010576,661136945,宛阙,第一[doge],1,0
3044,1953070385,1713044069,216775593856,413755487,叫我暴龙战士啊,大网红有正常的吗,0,0
2167,1953070385,1713062171,216797092944,33339394,西瓜奶冻糕,这件事情我都不太清楚，虽然它很火,0,0
727,1953070385,1713097908,216883310288,353895196,我捡装备你打怪_,真的有各种奇葩事 只要你在派出所上班[脱单doge],0,0
1618,1953070385,1713069304,216814717520,37741738,半江瑟瑟半江红i,大多数网红都只知道钱变少了而不是做错了，更不会知道是因为做错了所以钱变少了[微笑],0,0
2363,1953070385,1713059184,216790708880,5084291,不穿连帽衫,[脱单doge],0,0
2064,1953070385,1713064038,216801325296,267736729,我愛說实話,建议边跳鲲舞边说,0,0
2288,1953070385,1713060055,216792587328,16531702,翎风翼,最讨厌说谎的人,0,0
2915,1953070385,1713051035,216779176000,12414850,黄昏永不来,蛇鼠一窝罢了 真能蹭啊你 什么视频都蹭一点😋,4,0
2368,1953070385,1713059078,216790641328,3546554512181322,孢子豹,听懂了，跟着政策走,0,0
1655,1953070385,1713068802,216813531968,19527793,贫僧法号顿悟,以前老是在首页刷到她，她表情和视频内容一眼假，不能说次次假，反正那种笑容我就觉得奇怪觉得怪异。不懂为什么老是能刷到，好几次点不推荐也还是推，后面只能拉黑了。,1,1
1989,1953070385,1713064983,216803567968,1783475532,言午要加油i,玲飞化妆品,0,0
4000,1953070385,1713021812,216748395424,3493094051810159,哲记炸酱面,"[OK]

————该评论来自玩了几分钟就热得快要爆炸的oppo watch【Cat2_Boom!】",0,0
3223,1953070385,1713034788,216770852672,6948420,最强脂肪体Panda,她一开始的人设就是走遍世界，分享亲身经历的离谱搞笑事件，怎么火着火着火到全网2000多万粉丝，再火到被封，一群粉丝跳出来说是段子了[吃瓜]不是它们嘴硬“千万up主不差这点流量”的时候了？？？,0,0
378,1953070385,1713137134,216938622784,341146031,云城一二,我就想知道现在一二年级真的不布置作业了吗,0,0
3995,1953070385,1713021840,216748513008,643368182,乐典急批孝麻赢绷,好早,0,0
341,1953070385,1713143227,216945714272,279167939,hfjgkgkgjhtdgf,关于机场 这就不得不提哦豁小闪电了[吃瓜][吃瓜],0,0
3727,1953070385,1713023954,216754004656,44911911,-Airl,挺不理解的，只是捡到寒假作业就能上热搜[捂脸],0,0
826,1953070385,1713092345,216869284496,266241726,我唔做你生意啊,那个毛衣被真的跟你跳舞咋办[doge],0,0
2504,1953070385,1713057015,216786786896,3493077838727973,棘手憧憬怀念,正经人谁经常看日常，就像写日记一样？？？？,0,0
2100,1953070385,1713063377,216799795408,66621170,幼麟姜伯約,牛逼。,0,0
1097,1953070385,1713080770,216842062976,333404190,VIVA_J,那这样的话，她之前那个什么“大拇哥”还有“奶盖姐”的是真是假呢,4,4
1001,1953070385,1713083870,216848892672,390280995,第三代的观点,就像我小学写作文一样，老师布置的命题作文。哪有那么多事可写啊，就只有编呗[哦呼],1,0
2918,1953070385,1713050966,216779153184,41161769,小十百合子,坐着道歉的视频头一次见，而且我没看错的话她全程都是笑着说的，挺会膈应人的,0,0
1324,1953070385,1713074710,216828816144,35066567,愿梦中沉浸,"想起来一个梗：
A领导：这件事压不住了怎么办？
B领导：老规矩？
A领导：那只能这样了，最近有谁比较跳的？
B领导：xxx吧，据汇报可能是最近大热门，心思有点飘，多了一些不该有的想法，得敲打一下了。
A领导：好，那就安排下去吧。
......
次日：
震惊，某一线明星被爆经常出入不雅会所，有图有真相，，，",3,1
3746,1953070385,1713023772,216753471872,49423734,华生新老弟,[辣眼睛]我还没看过他的视频..就被封了,0,0
4028,1953070385,1713021659,216747982624,81190909,繁星现,原来是假的啊，当时还觉得挺可乐的😓,0,0
4035,1953070385,1713021631,216747956240,491088594,B站资深评论家,某些平台上捏造事实挑拨男女矛盾 婆媳矛盾的账号一大堆，我估计还会继续兴风作浪[辣眼睛],1,0
2763,1953070385,1713053731,216781894384,13566832,無限の怠け者,[辣眼睛]早就屏蔽了的一个up主，咋咋呼呼的，要不是微信上的腾讯新闻都不知道这回事，纳闷儿一眼假的事儿怎么还会有一帮人点赞评论[辣眼睛]只能说这就是互联网吧[辣眼睛],1,0
3566,1953070385,1713026085,216758692720,3063664,水啦八集,也就能收拾网红以及我等p民了。,0,0
3588,1953070385,1713025850,216758347568,696413844,法盲说刑法,有团队在推的，一套流程全计划好了，但凡带一点脑子就不会相信，根本就是一眼假,0,0
3844,1953070385,1713022757,216750922192,4140413,山海与少年游,其实这种事，明眼人一看就知道。但奈何这个世界，盲从的人总是占大部分。傻子太多，骗子不够用。所以才需要国家规范平台管理。,0,0
643,1953070385,1713103076,216896490720,3493256373472130,Oiiaioooooiai__,说实话大部分这种视频鸽闷都是当段子看的 没有真正的证据一般不会信,0,0
1908,1953070385,1713065712,216805380128,3461570550041316,帝王飞鼠,"我看外网叫什么徐嘉云吧？
真的假的",0,0
3695,1953070385,1713024314,216754893392,399838093,一条快乐的鱼儿,表达能力非常厉害，能够抓住事情本质去分析，太强了汤姆老师[doge][脱单doge]真的厉害,0,0
1608,1953070385,1713069442,216815221328,6850236,DZWA,喜欢上下起伏的生活就来大A，每天都是刺激得不得了,0,0
3446,1953070385,1713028442,216763148544,1871935956,大黑白叶子,猫一杯好像溜了,0,2
685,1953070385,1713100219,216889138608,309462705,SengKu,我在香港新闻也看到这个报导了。。。可想这种摆拍的恶劣程度,0,0
