Unnamed: 0,oid,timestamp,rpid,uid,uname,content,likes,replies,index_qingxu,index_manyi,bool_tiwen,bool_taolun,bool_wangeng
1491,1353035049,1713050983,216779100336,1684959,哈兜兜,到底埋哪儿了？找找啊！,0,1,1,3,2,1,1
2,1353035049,1713199434,217065902160,32277713,夏夜独眠,最新的视频下架了，光看视频标题就很厉害,1,0,2,2,1,2,1
1873,1353035049,1713010448,216717223088,494919179,沉默的小雨滴,18岁！多么美好的青春年华！是一个女孩子最美丽的时刻！王维洁王奶奶的生命也终结在那一刻！想哭！不知道用什么言语可以表达我对王奶奶的敬意和怀念！一个弱小的身躯却蕴藏着无限的力量！为了国家为了民族奉献了自己宝贵又年轻的生命！一件湿透了的棉衣在冬天那是有多冷啊！谢谢您王奶奶！你用坚强的意志捍卫了祖国的安全！虽然你生命永远定格在了18岁！但是您在我们千千万万个中华儿女心中永远活着！永远都是18岁最美丽的青春年华！致敬英雄！致敬先烈！王奶奶我们永远爱你！,326,7,3,3,1,2,1
916,1353035049,1713079578,216839403504,2033999,人间烂矿,这才是真正的男女平等！这才是妇女能抵半边天！希望军队进一步增加女性比例 ！为国捐躯充满荣耀！,0,0,3,3,1,2,1
500,1353035049,1713114969,216925055568,370737000,呆头呆脑的猫先生,嗯，优秀的妇女,0,0,3,3,1,1,1
1703,1353035049,1713023952,216753951056,1359032427,bili_85249665332,心痛,1,0,1,3,1,1,1
51,1353035049,1713191949,217047821488,201739406,道纵横,我们苏州姑娘啊！,0,0,3,3,1,1,1
1003,1353035049,1713073098,216824884320,383758608,流量卡老油条,这都是英雄奶奶了,0,0,2,2,1,2,1
215,1353035049,1713169492,216994671152,391966165,孤之国,致敬革命先烈！,0,0,3,3,1,1,1
1808,1353035049,1713014749,216728530816,304086169,低能宝宝,致敬！,0,0,3,3,1,1,1
187,1353035049,1713172497,217000489008,24411333,HLS-Yellow,当时还有的志愿军十六岁就牺牲在朝鲜，挖出来以后发现他们骨骺没有愈合，还是长身体的时候。,0,0,2,3,1,2,1
673,1353035049,1713097980,216883472592,395565649,Weary_traveler,希望下次需要有人跨江的时候，中国人还会像她一样义无反顾。,5,1,2,3,1,2,1
1203,1353035049,1713064624,216802757232,1746382,艾洛粒,女权呢？不说为啥让女性上战场了吗,0,3,1,1,2,2,1
1732,1353035049,1713021565,216747735056,75668079,美兰之虎,真是民族英雄，每一位牺牲的都是大英雄,12,0,3,3,1,1,1
1186,1353035049,1713065001,216803636512,649533244,我是新华会员,向所有英勇无畏的革命烈士致敬,0,0,3,3,1,1,1
1653,1353035049,1713026233,216759016640,2944760,宝藏猎人汉克,这不是英雄，这是女神，真正的女神,0,0,3,3,1,1,1
1084,1353035049,1713069298,216814776704,39168077,N的次元方,T0的集美看看，谁才是独立女性，谁才是顶着半边天的女性，谁才是我们男同胞尊重热爱的女性,0,0,1,2,1,2,1
394,1353035049,1713147467,216952222480,3546612376799249,闭上嘴巴耳朵,看这种很难受,1,0,1,1,1,1,1
1852,1353035049,1713011766,216720543072,76864476,神龙大侠毛老实,她其实可以有选择的，她可以选择不去，但是你不去我不去，人人都不去主动扛起责任，我们这个民族早就已经湮灭在历史里了。我对这样的人充满敬佩，把生死看得很淡，主动扛起历史责任。今天，这个历史责任落到我们这一代人身上了，怎么取舍，诸位想好了吗？我的话就是生死看淡，不服就干。,13,0,3,3,2,2,1
283,1353035049,1713157957,216974521840,8766172,GUNDAM-KYRIOS,在火力，装备，制空/海权，后勤，通讯，全方面落后于对方，就这样的纸面数据怎么看都没法打，然后他们却做到了，这是何等的伟大,0,0,3,3,1,1,1
1453,1353035049,1713053073,216781292736,1570441,各各无,不爱红装爱武装,0,0,2,2,1,1,1
1813,1353035049,1713014239,216727173280,9936832,诚如弗洛伊德所说,致敬,0,0,3,3,1,1,1
935,1353035049,1713077979,216835964720,266165096,元气発酵中,愿世界在无战争,0,0,2,2,1,1,1
999,1353035049,1713073277,216825233360,71408567,石凯55,流量密码,0,2,2,1,1,1,1
1183,1353035049,1713065015,216803711152,1807455749,坎德拉北辰,看看什么才叫女神,0,0,1,3,1,2,1
1198,1353035049,1713064783,216803163184,488654391,PeterMartin,"还是花季少女！
了不起的中国人！",0,0,3,3,1,1,1
429,1353035049,1713141413,216943117808,470096936,吉文1983,敬礼！,0,0,3,3,1,1,1
696,1353035049,1713095939,216878500912,1421980703,处处留心皆学问1,那时的人，就那么单纯，可爱，坚韧，无我……,0,0,2,3,1,2,1
1856,1353035049,1713011518,216719935328,432358790,雨人222,人民英雄永垂不朽,0,0,3,3,1,1,1
318,1353035049,1713155452,216968342320,113592936,墨燚㵘,这才是中国妇女该有的样子,0,0,2,3,1,1,1
1671,1353035049,1713025255,216756926576,629619692,䜒德彪,渔民划船渡江，农民冒险送粮。希望你们不要忘记[笑],37,61,1,2,1,1,1
1719,1353035049,1713022400,216749917216,9877890,迷路的希尔德,视频最后那段电影镜头，出自战争片《战争子午线》，推荐一看,38,2,2,3,1,2,1
214,1353035049,1713169507,216994676288,391966165,孤之国,致敬最可爱的人！,0,0,3,3,1,1,1
408,1353035049,1713145226,216948688256,3546633847441673,爱吹牛的河马,我爷爷也是先后去朝鲜找过3次都没找到，最后一次我爷爷60来岁的时候自己背着包冬天过鸭绿江没跟家里人打招呼走的，不过因为年龄大了在冰面上摔断了腿，还好第二天被人发现，他说只有顺着走过的路走才能找到。其实他20岁去的，过去40多年鸭绿江早就变样了，跟他说过从走也不好找，他就听不进去，直说你没走过怎么知道找不着,0,0,1,3,1,2,1
706,1353035049,1713095054,216876249248,315812705,乌漆嘛黑呀喂,非常的敬佩，五体投地！王维洁，18岁，女孩子，师范学生，花一样的年龄。为国捐躯！！！虽然就这么一点点的线索，但是我希望我能去努力一下，哪怕只有14亿分之一的机会也要去试一下！！希望有具体是知道麟蹄郡的那一座山的，哪怕是大概也行！告知一下！这辈子没有为国家做过什么贡献，但是希望为革命先辈能做点事情！！找不到她，也许能找到他，他们或者她们！！,0,1,3,3,1,1,1
284,1353035049,1713157814,216974204928,32813247,u_emper,天哪,0,0,2,3,1,1,1
556,1353035049,1713108221,216910375744,2062900260,bili_23485499109,女英雄,0,0,3,3,1,1,1
1287,1353035049,1713060764,216794044896,487292285,小阳阳爱吃炸洋芋,太仓的黄埔师范是现在的哪个学校啊,0,0,2,2,2,2,1
1907,1353035049,1713009167,216713944304,262765060,北航校长,希望能有一天寻回,44,0,2,3,1,1,1
89,1353035049,1713185912,217032300512,8852442,llorld,终有一天会消灭所有敌人,0,0,2,3,1,1,1
1256,1353035049,1713062031,216796758416,421451025,愤怒的火锅底料,不能看，不能看，只能给这些爷爷奶奶磕一个。,0,0,2,3,1,1,1
1277,1353035049,1713061211,216794998848,388829056,B站练习一坤年,有一次看纪录片，有一位老战士回忆，当时也是一位女战士卫生员，扎着两个小辫子，老先生印象很深，因为他们一起过鸭绿江时遇到了老美的空袭，，，最后战友们只找到了两个带着血迹的辫子，最后他们埋葬了战友的辫子，迅速的赶赴了战场。,84,2,2,2,2,2,1
745,1353035049,1713093048,216871161456,247822024,肥美多汁的肥老师,英雄！,0,0,3,3,1,1,1
852,1353035049,1713084231,216849707360,24457772,王小锤80大锤160,这才是真正的她力量,0,0,3,3,1,1,1
177,1353035049,1713174385,217004503408,2073536409,灵均逆尘,谁是最可爱的人？[大哭][大哭][大哭],0,0,1,3,2,2,1
1474,1353035049,1713052157,216780154192,40420389,老大垒垒,这个号 是专门歌颂苦难的,0,0,2,1,1,2,1
258,1353035049,1713162542,216982968032,1458369,冲绳曹孟德,真正的半边天，向英雄致敬🫡,0,0,3,3,1,1,1
1475,1353035049,1713052076,216780132720,45529970,小张同学Redo,"她是过江以后发烧的，这是原记载：5月19日，仇永生第一次搜山回来，发现王维洁等许多战友发烧。战友向仇永生描述，王维洁为了不给大家添麻烦，坚持不坐担架，第二天就陷入了昏迷。部队没有帐篷，也没有药物，卫生员只能用美军的铁帽子烧上热水喂给她。战友们白天轮流抬着王维洁撤退，晚上只能把她放在树下面盖上被子。
5月24日仇永生再次搜山回来，王维洁已经快要不行了。天空中飘着小雨，树上的雨滴不断地落到伤员的脸上。看到王维洁已经喝不下热水，仇永生坐在枯叶上无能为力。5月25日下午3点，刚满18岁的王维洁去世。
部队无法将王维洁的遗体带回祖国，只能就地埋葬。政工组长申郑成和仇永生带着两个战士，把王维洁的遗体抬到一个山沟里。没有棺材，仇永生请卫生员找来一条白布，盖在了王维洁的身上。由于担心被敌军发现，大家找来了枯树枝和树叶盖在安葬处做掩护。
如今已86岁的仇永生，拿出地图指着一个圆圈告诉扬子晚报记者，“王维洁被埋在韩国麟蹄郡的一座山上，解放后我和几位老战友想去寻找安葬王维洁的地方，但面对地图，已经无法知道究竟是哪座山了”。",10129,119,2,3,1,2,1
1057,1353035049,1713070419,216817677696,505799266,SINO0627,人民英雄永远年轻，你们的精神永恒不灭！,1,0,3,3,1,1,1
397,1353035049,1713146600,216950887376,1782412398,yxd731,望见青山便见卿！！！！,1,0,3,3,1,1,1
1911,1353035049,1713009100,216713724912,2002678235,奈の桔梗,他们跨过鸭绿江的那一刻，可能就想到了，会永远留在那异国的土地上，致敬,9604,16,3,3,1,1,1
315,1353035049,1713155650,216968759488,503488757,项之浅,有所感悟,0,0,2,3,1,1,1
1137,1353035049,1713067200,216809126208,1280905645,福嘉一员,"我们没有任何原因忘记了她和他、她们和他们；
我们更没有任何原因忘记了她和他、她们和他们的“初心和使命”！
[大哭][大哭][大哭]

【找到了！这个背着药箱冲锋的背影，她终究没有跨过那条江！】
 [支持][支持][支持]",2,0,1,3,1,2,1
657,1353035049,1713099337,216886984112,27882033,大雷爱钻被窝,这才是英姿飒爽，这才是民族脊梁[支持],6,0,3,3,1,1,1
949,1353035049,1713077221,216834232160,2077974575,互粉狂魔1,本来想着看一看评论会不会有二极管，结果还真找到了几个[无语],4,0,1,2,1,2,1
435,1353035049,1713140137,216941439696,1901445845,浪催的人,苏州人的骄傲！！给奶奶磕头！,0,0,3,3,1,1,1
1616,1353035049,1713029625,216765043920,284167047,喵官小当家,牺牲的志愿军战士们，都有属于他们自己年轻故事。致敬,2,0,3,3,1,1,1
1406,1353035049,1713055189,216783889936,1760650347,普通一熊,历史，由英雄创造。向英雄王维洁致以最高的敬意！,0,0,3,3,1,1,1
1485,1353035049,1713051658,216779702080,71408567,石凯55,幽默,0,7,1,1,1,1,1
1252,1353035049,1713062181,216797139328,1484019782,好狗与猫,同志，现在是2024年，回家了,0,0,2,3,1,1,1
1863,1353035049,1713010965,216718511088,171778385,八命喵,最后插入的电影片段是：战争子午线,23,0,2,3,1,1,1
287,1353035049,1713157469,216973333744,582198815,sa大老王,向伟大的革命先烈致敬，永垂不朽,0,0,3,3,1,1,1
1639,1353035049,1713026927,216760446096,50218751,飘猪哆啦尼克夫,致敬王维洁英雄[委屈],0,0,3,3,1,1,1
529,1353035049,1713111379,216918354032,12548735,吹得棠花落鬓肩,她好瘦[大哭],0,0,1,3,1,2,1
955,1353035049,1713076803,216833388544,51484232,八云红v,也就这样吧╮（﹀＿﹀）╭！在当初那个苟死一样的年代，像她这样的人太多啦！只有少数人的事迹被人记下并流传至今，而绝大部分的人都是默默无闻。几十万牺牲的人中我们又记得多少呢？,0,6,1,1,2,2,1
878,1353035049,1713082444,216845796912,297313277,侯爷是我呀,"王维洁,我们记住了！！！",0,0,3,1,1,1,1
792,1353035049,1713089036,216860974800,479830300,阿西吧啊-,感谢先辈们无私的付出，有了你们才有我们现在的生活，缅怀你们。[大哭][大哭][大哭][大哭],0,0,1,3,1,1,1
1312,1353035049,1713060023,216792489536,253737715,看群魔乱舞丶,第一批上去就被冻死了很多很多，后面为了包抄敌人连夜赶路，很多战士跑到吐血活活累死，多少无名英雄埋骨朝鲜，那一战太艰难了。,27,3,2,3,1,2,1
1367,1353035049,1713056770,216786389984,91672455,i海上楼月镜中花i,冷知识:这才是真正的女神，而不是现在什么狗屁女网红，女明星，被一大批下头男称为女神,1,0,1,3,1,1,1
1317,1353035049,1713059790,216792083376,1212450576,地速999,可惜了啊！白死了！,0,0,1,3,1,1,1
669,1353035049,1713098221,216884104880,2081880533,菜得震惊DZY,真正的意义何在？有几人明白？,0,0,1,1,1,1,1
115,1353035049,1713182898,217025200688,1459838657,wxsmile,感觉一些去过朝鲜战场的老兵不太愿意向后人叙述当年的事,0,0,2,3,1,2,1
751,1353035049,1713092515,216869739264,381544833,流浪灰人,人民英雄永垂不朽,0,0,3,3,1,1,1
1561,1353035049,1713041979,216774873536,20397010,chi7777,"十八年华逝，
长缨赴国殇。",0,0,2,3,1,2,1
